Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Selection_Iterations,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
183,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985424797,33.8308433405,9.0909090909,15.1201665359,1.0000000000,1.2800000000,156.2500000000
184,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985487701,33.7322945704,9.0909090909,15.1201658445,1.0000000000,1.2800000000,156.2500000000
185,100,0,13,100,100,0,0,5,599,7124,100,100,0.0983735555,33.6339210149,7.6923076923,14.9601686283,1.0000000000,1.2792000000,156.3477173233
186,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985778209,33.5353431940,9.0909090909,15.1201732761,1.0000000000,1.2800000000,156.2500000000
187,100,0,11,100,100,0,0,5,600,7128,100,100,0.0984786908,33.4368645032,9.0909090909,15.1201626710,1.0000000000,1.2800000000,156.2500000000
188,100,0,12,100,100,0,0,5,600,7126,100,100,0.0983820837,33.3384824195,8.3333333333,15.0401661565,1.0000000000,1.2800000000,156.2500000000
189,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985618086,33.2399206109,9.0909090909,15.1201709682,1.0000000000,1.2800000000,156.2500000000
190,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985358338,33.1413847771,9.0909090909,15.1201681837,1.0000000000,1.2800000000,156.2500000000
191,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985674087,33.0428173684,9.0909090909,15.1201676014,1.0000000000,1.2800000000,156.2500000000
192,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985553405,32.9442620279,9.0909090909,15.1201675044,1.0000000000,1.2800000000,156.2500000000
193,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985228735,32.8457391544,9.0909090909,15.1201677404,1.0000000000,1.2800000000,156.2500000000
194,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984933802,32.7472457741,8.3333333333,15.0401694962,1.0000000000,1.2800000000,156.2500000000
195,100,0,10,100,100,0,0,5,600,7130,100,100,0.0987119516,32.6485338225,10.0000000000,15.2001694079,1.0000000000,1.2800000000,156.2500000000
196,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985879966,32.5499458259,9.0909090909,15.1201695981,1.0000000000,1.2800000000,156.2500000000
197,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985446609,32.4514011650,9.0909090909,15.1201714302,1.0000000000,1.2800000000,156.2500000000
198,100,0,11,100,100,0,0,5,600,7128,100,100,0.0986069268,32.3527942382,9.0909090909,15.1201744784,1.0000000000,1.2800000000,156.2500000000
199,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984157970,32.2543784412,8.3333333333,15.0401629553,1.0000000000,1.2800000000,156.2500000000
200,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985216483,32.1558567929,9.0909090909,15.1201660466,1.0000000000,1.2800000000,156.2500000000
201,100,0,10,100,100,0,0,5,600,7130,100,100,0.0986436336,32.0572131593,10.0000000000,15.2001667242,1.0000000000,1.2800000000,156.2500000000
202,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984228084,31.9587903509,8.3333333333,15.0401669392,1.0000000000,1.2800000000,156.2500000000
203,100,0,13,100,100,0,0,5,600,7124,100,100,0.0983250379,31.8604653130,7.6923076923,14.9601649628,1.0000000000,1.2800000000,156.2500000000
204,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985774399,31.7618878731,9.0909090909,15.1201646798,1.0000000000,1.2800000000,156.2500000000
205,100,0,12,100,100,0,0,5,600,7126,100,100,0.0983722817,31.6635155914,8.3333333333,15.0401633084,1.0000000000,1.2800000000,156.2500000000
206,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985317155,31.5649838759,9.0909090909,15.1201657180,1.0000000000,1.2800000000,156.2500000000
207,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985846078,31.4663992680,9.0909090909,15.1201713634,1.0000000000,1.2800000000,156.2500000000
208,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984214119,31.3679778561,8.3333333333,15.0401611046,1.0000000000,1.2800000000,156.2500000000
209,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984950280,31.2694828281,8.3333333333,15.0401677779,1.0000000000,1.2800000000,156.2500000000
210,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985992705,31.1708835576,9.0909090909,15.1201685885,1.0000000000,1.2800000000,156.2500000000
211,100,0,11,100,100,0,0,5,600,7128,100,100,0.0986183895,31.0722651681,9.0909090909,15.1201705824,1.0000000000,1.2800000000,156.2500000000
212,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984674941,30.9737976739,8.3333333333,15.0401668738,1.0000000000,1.2800000000,156.2500000000
213,100,0,11,100,100,0,0,5,600,7128,100,100,0.0986234138,30.8751742602,9.0909090909,15.1201760848,1.0000000000,1.2800000000,156.2500000000
214,100,0,12,100,100,0,0,5,600,7126,100,100,0.0985188662,30.7766553940,8.3333333333,15.0401668292,1.0000000000,1.2800000000,156.2500000000
215,100,0,11,100,100,0,0,5,600,7128,100,100,0.0986502016,30.6780051924,9.0909090909,15.1201730827,1.0000000000,1.2800000000,156.2500000000
216,100,0,12,100,100,0,0,5,600,7126,100,100,0.0983689319,30.5796362605,8.3333333333,15.0401615185,1.0000000000,1.2800000000,156.2500000000
217,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985716713,30.4810645892,9.0909090909,15.1201719751,1.0000000000,1.2800000000,156.2500000000
218,100,0,13,100,100,0,0,5,600,7124,100,100,0.0983589986,30.3827055906,7.6923076923,14.9601651941,1.0000000000,1.2800000000,156.2500000000
219,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984158944,30.2842896962,8.3333333333,15.0401671369,1.0000000000,1.2800000000,156.2500000000
220,100,0,10,100,100,0,0,5,600,7130,100,100,0.0987377178,30.1855519784,10.0000000000,15.2001700730,1.0000000000,1.2800000000,156.2500000000
221,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985647312,30.0869872472,9.0909090909,15.1201724684,1.0000000000,1.2800000000,156.2500000000
222,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985632305,29.9884240167,9.0909090909,15.1201632321,1.0000000000,1.2800000000,156.2500000000
223,100,0,11,100,100,0,0,5,600,7128,100,100,0.0986059350,29.8898180817,9.0909090909,15.1201692997,1.0000000000,1.2800000000,156.2500000000
224,100,0,11,100,100,0,0,5,600,7128,100,100,0.0986018157,29.7912162660,9.0909090909,15.1201727041,1.0000000000,1.2800000000,156.2500000000
225,100,0,11,100,100,0,0,6,700,8518,100,100,0.1137296847,29.6774865813,9.0909090909,15.1201778111,1.0000000000,1.3600000000,147.0588235294
226,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134642687,29.5640223125,8.3333333333,15.0401613210,1.0000000000,1.3600000000,147.0588235294
227,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134841961,29.4505381165,8.3333333333,15.0401743359,1.0000000000,1.3600000000,147.0588235294
228,100,0,11,100,100,0,0,6,700,8518,100,100,0.1136335975,29.3369045189,9.0909090909,15.1201689601,1.0000000000,1.3600000000,147.0588235294
229,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134457893,29.2234587297,8.3333333333,15.0401649078,1.0000000000,1.3600000000,147.0588235294
230,100,0,11,100,100,0,0,6,700,8518,100,100,0.1135655001,29.1098932296,9.0909090909,15.1201713826,1.0000000000,1.3600000000,147.0588235294
231,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134934662,28.9963997634,8.3333333333,15.0401697557,1.0000000000,1.3600000000,147.0588235294
232,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134056513,28.8829941120,8.3333333333,15.0401649626,1.0000000000,1.3600000000,147.0588235294
233,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134361447,28.7695579674,8.3333333333,15.0401617784,1.0000000000,1.3600000000,147.0588235294
234,100,0,13,100,100,0,0,6,700,8514,100,100,0.1134015560,28.6561564114,7.6923076923,14.9601675305,1.0000000000,1.3600000000,147.0588235294
235,100,0,11,100,100,0,0,6,700,8518,100,100,0.1135900162,28.5425663951,9.0909090909,15.1201679141,1.0000000000,1.3600000000,147.0588235294
236,100,0,11,100,100,0,0,6,700,8518,100,100,0.1135691816,28.4289972135,9.0909090909,15.1201628503,1.0000000000,1.3600000000,147.0588235294
237,100,0,11,100,100,0,0,6,700,8518,100,100,0.1136035169,28.3153936966,9.0909090909,15.1201709010,1.0000000000,1.3600000000,147.0588235294
238,100,0,11,100,100,0,0,6,700,8518,100,100,0.1135875506,28.2018061460,9.0909090909,15.1201696521,1.0000000000,1.3600000000,147.0588235294
239,100,0,12,100,100,0,0,6,700,8516,100,100,0.1135100714,28.0882960747,8.3333333333,15.0401723920,1.0000000000,1.3600000000,147.0588235294
240,100,0,11,100,100,0,0,6,700,8518,100,100,0.1136044882,27.9746915864,9.0909090909,15.1201639245,1.0000000000,1.3600000000,147.0588235294
241,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134780300,27.8612135565,8.3333333333,15.0401654615,1.0000000000,1.3600000000,147.0588235294
242,100,0,11,100,100,0,0,6,700,8518,100,100,0.1137043429,27.7475092135,9.0909090909,15.1201765357,1.0000000000,1.3600000000,147.0588235294
243,100,0,11,100,100,0,0,6,700,8518,100,100,0.1136248386,27.6338843750,9.0909090909,15.1201736882,1.0000000000,1.3600000000,147.0588235294
244,100,0,11,100,100,0,0,6,700,8518,100,100,0.1136526039,27.5202317711,9.0909090909,15.1201735292,1.0000000000,1.3600000000,147.0588235294
245,100,0,11,100,100,0,0,6,700,8518,100,100,0.1135812647,27.4066505064,9.0909090909,15.1201740715,1.0000000000,1.3600000000,147.0588235294
246,100,0,12,100,100,0,0,6,700,8516,100,100,0.1133879258,27.2932625806,8.3333333333,15.0401624800,1.0000000000,1.3600000000,147.0588235294
247,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134880935,27.1797744872,8.3333333333,15.0401651222,1.0000000000,1.3600000000,147.0588235294
248,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134526935,27.0663217937,8.3333333333,15.0401661479,1.0000000000,1.3600000000,147.0588235294
249,100,0,12,100,100,0,0,6,700,8516,100,100,0.1133377589,26.9529840349,8.3333333333,15.0401554802,1.0000000000,1.3600000000,147.0588235294
250,100,0,11,100,100,0,0,6,700,8518,100,100,0.1136414566,26.8393425782,9.0909090909,15.1201753447,1.0000000000,1.3600000000,147.0588235294
251,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134372422,26.7259053360,8.3333333333,15.0401674105,1.0000000000,1.3600000000,147.0588235294
252,100,0,11,100,100,0,0,6,700,8518,100,100,0.1135646069,26.6123407291,9.0909090909,15.1201717870,1.0000000000,1.3600000000,147.0588235294
253,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134210760,26.4989196531,8.3333333333,15.0401628126,1.0000000000,1.3600000000,147.0588235294
254,100,0,13,100,100,0,0,6,700,8514,100,100,0.1135000490,26.3854196041,7.6923076923,14.9601768640,1.0000000000,1.3600000000,147.0588235294
255,100,0,12,100,100,0,0,6,700,8516,100,100,0.1133998120,26.2720197921,8.3333333333,15.0401617411,1.0000000000,1.3600000000,147.0588235294
256,100,0,10,100,100,0,0,6,700,8520,100,100,0.1137326463,26.1582871458,10.0000000000,15.2001693966,1.0000000000,1.3600000000,147.0588235294
257,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134987517,26.0447883941,8.3333333333,15.0401662171,1.0000000000,1.3600000000,147.0588235294
258,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134881084,25.9313002857,8.3333333333,15.0401669736,1.0000000000,1.3600000000,147.0588235294
259,100,0,11,100,100,0,0,6,700,8518,100,100,0.1135324263,25.8177678594,9.0909090909,15.1201607282,1.0000000000,1.3600000000,147.0588235294
260,100,0,11,100,100,0,0,6,700,8518,100,100,0.1135707803,25.7041970791,9.0909090909,15.1201671540,1.0000000000,1.3600000000,147.0588235294
261,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134763915,25.5907206876,8.3333333333,15.0401663641,1.0000000000,1.3600000000,147.0588235294
262,100,0,9,100,100,0,0,6,700,8522,100,100,0.1139427771,25.4767779105,11.1111111111,15.2801852227,1.0000000000,1.3600000000,147.0588235294
263,100,0,11,100,100,0,0,6,700,8518,100,100,0.1135395007,25.3632384098,9.0909090909,15.1201648925,1.0000000000,1.3600000000,147.0588235294
264,100,0,10,100,100,0,0,6,700,8520,100,100,0.1136850096,25.2495534002,10.0000000000,15.2001677669,1.0000000000,1.3600000000,147.0588235294
265,100,0,12,100,100,0,0,6,700,8516,100,100,0.1135325988,25.1360208015,8.3333333333,15.0401697324,1.0000000000,1.3600000000,147.0588235294
266,100,0,13,100,100,0,0,6,700,8514,100,100,0.1134598925,25.0225609090,7.6923076923,14.9601696909,1.0000000000,1.3600000000,147.0588235294
267,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134995850,24.9090613240,8.3333333333,15.0401650136,1.0000000000,1.3600000000,147.0588235294
268,100,0,11,100,100,0,0,6,700,8518,100,100,0.1135928518,24.7954684722,9.0909090909,15.1201722663,1.0000000000,1.3600000000,147.0588235294
269,100,0,11,100,100,0,0,6,700,8518,100,100,0.1136205766,24.6818478956,9.0909090909,15.1201683103,1.0000000000,1.3600000000,147.0588235294
270,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134094826,24.5684384130,8.3333333333,15.0401635013,1.0000000000,1.3600000000,147.0588235294
271,100,0,11,100,100,0,0,6,700,8518,100,100,0.1136690703,24.4547693427,9.0909090909,15.1201784736,1.0000000000,1.3600000000,147.0588235294
272,100,0,12,100,100,0,0,6,700,8516,100,100,0.1135242511,24.3412450917,8.3333333333,15.0401689362,1.0000000000,1.3600000000,147.0588235294
273,100,0,11,100,100,0,0,6,700,8518,100,100,0.1135657988,24.2276792929,9.0909090909,15.1201701018,1.0000000000,1.3600000000,147.0588235294
274,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134526545,24.1142266384,8.3333333333,15.0401644700,1.0000000000,1.3600000000,147.0588235294
275,100,0,10,100,100,0,0,6,700,8520,100,100,0.1137255801,24.0005010583,10.0000000000,15.2001735862,1.0000000000,1.3600000000,147.0588235294
276,100,0,11,100,100,0,0,6,700,8518,100,100,0.1136056472,23.8868954111,9.0909090909,15.1201724244,1.0000000000,1.3600000000,147.0588235294
277,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134591715,23.7734362396,8.3333333333,15.0401689365,1.0000000000,1.3600000000,147.0588235294
278,100,0,11,100,100,0,0,6,700,8518,100,100,0.1135619474,23.6598742922,9.0909090909,15.1201673795,1.0000000000,1.3600000000,147.0588235294
279,100,0,11,100,100,0,0,6,700,8518,100,100,0.1136592065,23.5462150856,9.0909090909,15.1201680656,1.0000000000,1.3600000000,147.0588235294
280,100,0,11,100,100,0,0,6,700,8518,100,100,0.1136070403,23.4326080453,9.0909090909,15.1201652490,1.0000000000,1.3600000000,147.0588235294
281,100,0,12,100,100,0,0,6,700,8516,100,100,0.1135377625,23.3190702828,8.3333333333,15.0401754206,1.0000000000,1.3600000000,147.0588235294
282,100,0,10,100,100,0,0,6,700,8520,100,100,0.1136995392,23.2053707436,10.0000000000,15.2001721784,1.0000000000,1.3600000000,147.0588235294
283,100,0,11,100,100,0,0,6,700,8518,100,100,0.1136229215,23.0917478221,9.0909090909,15.1201684199,1.0000000000,1.3600000000,147.0588235294
284,100,0,9,100,100,0,0,6,700,8522,100,100,0.1138635199,22.9778843022,11.1111111111,15.2801694859,1.0000000000,1.3600000000,147.0588235294
285,100,0,12,100,100,0,0,6,700,8516,100,100,0.1135091623,22.8643751400,8.3333333333,15.0401720682,1.0000000000,1.3600000000,147.0588235294
286,100,0,11,100,100,0,0,6,700,8518,100,100,0.1135995314,22.7507756085,9.0909090909,15.1201722409,1.0000000000,1.3600000000,147.0588235294
287,100,0,11,100,100,0,0,6,700,8518,100,100,0.1136353988,22.6371402097,9.0909090909,15.1201692967,1.0000000000,1.3600000000,147.0588235294
288,100,0,12,100,100,0,0,6,700,8516,100,100,0.1135191540,22.5236210557,8.3333333333,15.0401688333,1.0000000000,1.3600000000,147.0588235294
289,100,0,11,100,100,0,0,6,700,8518,100,100,0.1136047068,22.4100163489,9.0909090909,15.1201725640,1.0000000000,1.3600000000,147.0588235294
290,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134966100,22.2965197389,8.3333333333,15.0401636654,1.0000000000,1.3600000000,147.0588235294
291,100,0,12,100,100,0,0,6,700,8516,100,100,0.1135278963,22.1829918426,8.3333333333,15.0401698069,1.0000000000,1.3600000000,147.0588235294
292,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134270244,22.0695648182,8.3333333333,15.0401601913,1.0000000000,1.3600000000,147.0588235294
293,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134477622,21.9561170560,8.3333333333,15.0401649305,1.0000000000,1.3600000000,147.0588235294
294,100,0,10,100,100,0,0,6,700,8520,100,100,0.1136673804,21.8424496757,10.0000000000,15.2001709039,1.0000000000,1.3600000000,147.0588235294
295,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134604344,21.7289892412,8.3333333333,15.0401643074,1.0000000000,1.3600000000,147.0588235294
296,100,0,11,100,100,0,0,6,700,8518,100,100,0.1136300302,21.6153592110,9.0909090909,15.1201652401,1.0000000000,1.3600000000,147.0588235294
297,100,0,10,100,100,0,0,6,700,8520,100,100,0.1137010613,21.5016581496,10.0000000000,15.2001660526,1.0000000000,1.3600000000,147.0588235294
298,100,0,11,100,100,0,0,6,700,8518,100,100,0.1135505074,21.3881076423,9.0909090909,15.1201679025,1.0000000000,1.3600000000,147.0588235294
299,100,0,8,100,100,0,0,6,700,8524,100,100,0.1139487442,21.2741588981,12.5000000000,15.3601711440,1.0000000000,1.3600000000,147.0588235294
300,100,0,11,100,100,0,0,6,700,8518,100,100,0.1135798242,21.1605790739,9.0909090909,15.1201683349,1.0000000000,1.3600000000,147.0588235294
301,100,0,11,100,100,0,0,6,700,8518,100,100,0.1136766595,21.0469024145,9.0909090909,15.1201768695,1.0000000000,1.3600000000,147.0588235294
302,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134604753,20.9334419391,8.3333333333,15.0401648359,1.0000000000,1.3600000000,147.0588235294
303,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134671980,20.8199747411,8.3333333333,15.0401639689,1.0000000000,1.3600000000,147.0588235294
304,100,0,11,100,100,0,0,6,700,8518,100,100,0.1136712756,20.7063034656,9.0909090909,15.1201756786,1.0000000000,1.3600000000,147.0588235294
305,100,0,12,100,100,0,0,6,700,8516,100,100,0.1135291542,20.5927743114,8.3333333333,15.0401694763,1.0000000000,1.3600000000,147.0588235294
306,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134753916,20.4792989198,8.3333333333,15.0401669610,1.0000000000,1.3600000000,147.0588235294
307,100,0,14,100,100,0,0,6,700,8512,100,100,0.1132896627,20.3660092571,7.1428571429,14.8801667910,1.0000000000,1.3600000000,147.0588235294
308,100,0,13,100,100,0,0,6,700,8514,100,100,0.1133967558,20.2526125012,7.6923076923,14.9601688171,1.0000000000,1.3600000000,147.0588235294
309,100,0,11,100,99,1,1,6,699,8516,99,99,0.1132835935,20.1393289077,9.0000000000,15.1112752853,0.9900000000,1.3512000000,146.5364120782
310,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134981119,20.0258307958,8.3333333333,15.0401708764,1.0000000000,1.3600000000,147.0588235294
311,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134902220,19.9123405738,8.3333333333,15.0401651948,1.0000000000,1.3600000000,147.0588235294
312,100,0,10,100,100,0,0,6,700,8520,100,100,0.1137776251,19.7985629488,10.0000000000,15.2001723421,1.0000000000,1.3600000000,147.0588235294
313,100,0,10,100,100,0,0,6,700,8520,100,100,0.1137337985,19.6848291503,10.0000000000,15.2001671001,1.0000000000,1.3600000000,147.0588235294
314,100,0,11,100,100,0,0,6,700,8518,100,100,0.1135794615,19.5712496887,9.0909090909,15.1201719535,1.0000000000,1.3600000000,147.0588235294
315,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134546070,19.4577950817,8.3333333333,15.0401609320,1.0000000000,1.3600000000,147.0588235294
316,100,0,11,100,100,0,0,6,700,8518,100,100,0.1135477136,19.3442473681,9.0909090909,15.1201677970,1.0000000000,1.3600000000,147.0588235294
317,100,0,12,100,100,0,0,6,700,8516,100,100,0.1135057842,19.2307415840,8.3333333333,15.0401675856,1.0000000000,1.3600000000,147.0588235294
318,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134269969,19.1173145871,8.3333333333,15.0401626646,1.0000000000,1.3600000000,147.0588235294
319,100,0,12,100,100,0,0,6,700,8516,100,100,0.1134747531,19.0038398339,8.3333333333,15.0401678640,1.0000000000,1.3600000000,147.0588235294
320,100,0,10,100,100,0,0,6,700,8520,100,100,0.1136493296,18.8901905043,10.0000000000,15.2001694789,1.0000000000,1.3600000000,147.0588235294
321,100,0,10,100,100,0,0,6,700,8520,100,100,0.1137209963,18.7764695080,10.0000000000,15.2001749708,1.0000000000,1.3600000000,147.0588235294
322,99,1,10,99,99,0,0,6,699,8380,99,99,0.1129633005,18.6635062076,9.9000000000,15.1920841549,1.0000000000,1.3512000000,146.5364120782
323,99,1,13,99,99,0,0,6,693,8236,99,99,0.1102701066,18.5532361009,7.6153846154,14.9496601450,1.0000000000,1.3464000000,147.0588235294
324,99,1,13,99,99,0,0,6,693,8236,99,99,0.1102974573,18.4429386436,7.6153846154,14.9496562300,1.0000000000,1.3464000000,147.0588235294
325,99,1,11,99,99,0,0,6,693,8240,99,99,0.1104703617,18.3324682819,9.0000000000,15.1112785810,1.0000000000,1.3464000000,147.0588235294
326,99,1,12,99,99,0,0,6,693,8238,99,99,0.1103677966,18.2221004853,8.2500000000,15.0304650105,1.0000000000,1.3464000000,147.0588235294
327,99,1,12,99,99,0,0,6,693,8238,99,99,0.1104222269,18.1116782584,8.2500000000,15.0304726290,1.0000000000,1.3464000000,147.0588235294
328,99,1,12,99,99,0,0,6,693,8238,99,99,0.1104265288,18.0012517295,8.2500000000,15.0304717986,1.0000000000,1.3464000000,147.0588235294
329,99,1,12,99,99,0,0,6,693,8238,99,99,0.1103418227,17.8909099068,8.2500000000,15.0304669599,1.0000000000,1.3464000000,147.0588235294
330,99,1,12,99,99,0,0,6,693,8238,99,99,0.1103837684,17.7805261385,8.2500000000,15.0304683301,1.0000000000,1.3464000000,147.0588235294
331,99,1,11,99,99,0,0,6,693,8240,99,99,0.1104373036,17.6700888349,9.0000000000,15.1112737311,1.0000000000,1.3464000000,147.0588235294
332,99,1,11,99,99,0,0,6,693,8240,99,99,0.1104825128,17.5596063221,9.0000000000,15.1112794024,1.0000000000,1.3464000000,147.0588235294
333,99,1,11,99,99,0,0,6,693,8240,99,99,0.1105353367,17.4490709854,9.0000000000,15.1112799774,1.0000000000,1.3464000000,147.0588235294
334,99,1,11,99,99,0,0,6,693,8240,99,99,0.1105285253,17.3385424601,9.0000000000,15.1112827220,1.0000000000,1.3464000000,147.0588235294
335,99,1,11,99,99,0,0,6,693,8240,99,99,0.1105499151,17.2279925450,9.0000000000,15.1112854873,1.0000000000,1.3464000000,147.0588235294
336,99,1,12,99,99,0,0,6,693,8238,99,99,0.1103245908,17.1176679542,8.2500000000,15.0304648993,1.0000000000,1.3464000000,147.0588235294
337,99,1,10,99,99,0,0,6,693,8242,99,99,0.1106397593,17.0070281949,9.9000000000,15.1920897903,1.0000000000,1.3464000000,147.0588235294
338,99,1,11,99,99,0,0,6,693,8240,99,99,0.1105813618,16.8964468331,9.0000000000,15.1112844671,1.0000000000,1.3464000000,147.0588235294
339,99,1,13,99,99,0,0,6,693,8236,99,99,0.1102918979,16.7861549352,7.6153846154,14.9496606434,1.0000000000,1.3464000000,147.0588235294
340,99,1,11,99,99,0,0,6,693,8240,99,99,0.1104988837,16.6756560515,9.0000000000,15.1112832786,1.0000000000,1.3464000000,147.0588235294
341,99,1,11,99,99,0,0,6,693,8240,99,99,0.1104953284,16.5651607231,9.0000000000,15.1112807139,1.0000000000,1.3464000000,147.0588235294
342,99,1,12,99,99,0,0,6,693,8238,99,99,0.1104090526,16.4547516705,8.2500000000,15.0304686648,1.0000000000,1.3464000000,147.0588235294
343,99,1,12,99,99,0,0,6,693,8238,99,99,0.1103448934,16.3444067771,8.2500000000,15.0304638829,1.0000000000,1.3464000000,147.0588235294
344,99,1,11,99,99,0,0,6,693,8240,99,99,0.1105432386,16.2338635385,9.0000000000,15.1112749243,1.0000000000,1.3464000000,147.0588235294
345,98,2,10,98,98,0,0,6,693,8241,98,98,0.1103926234,16.1234709151,9.8000000000,15.1838409628,1.0000000000,1.3384000000,146.4435146444
346,98,2,11,98,98,0,0,6,686,7974,98,98,0.1075280907,16.0159428244,8.9090909091,15.1022014157,1.0000000000,1.3328000000,147.0588235294
347,98,2,11,98,98,0,0,6,686,7974,98,98,0.1076686750,15.9082741494,8.9090909091,15.1022131797,1.0000000000,1.3328000000,147.0588235294
348,98,2,9,98,98,0,0,6,686,7978,98,98,0.1078290559,15.8004450935,10.8888888889,15.2654749313,1.0000000000,1.3328000000,147.0588235294
349,98,2,13,98,98,0,0,6,686,7970,98,98,0.1073493745,15.6930957190,7.5384615385,14.9389440793,1.0000000000,1.3328000000,147.0588235294
350,97,3,11,97,97,0,0,6,685,7846,97,97,0.1068576936,15.5862380254,8.8181818182,15.0929494102,1.0000000000,1.3240000000,146.5256797583
351,97,3,12,97,97,0,0,6,679,7718,97,97,0.1045864815,15.4816515439,8.0833333333,15.0104775676,1.0000000000,1.3192000000,147.0588235294
352,97,3,10,97,97,0,0,6,679,7722,97,97,0.1048887161,15.3767628278,9.7000000000,15.1754356337,1.0000000000,1.3192000000,147.0588235294
353,96,4,11,96,96,0,0,6,678,7598,96,96,0.1040360669,15.2727267609,8.7272727273,15.0835064308,1.0000000000,1.3104000000,146.5201465201
354,95,5,11,95,95,0,0,6,671,7350,95,95,0.1012975017,15.1714292592,8.6363636364,15.0738473272,1.0000000000,1.2968000000,146.5144972239
355,95,5,11,95,95,0,0,6,665,7224,95,95,0.0991973445,15.0722319147,8.6363636364,15.0738584933,1.0000000000,1.2920000000,147.0588235294
356,95,5,12,95,95,0,0,6,665,7222,95,95,0.0991007045,14.9731312102,7.9166666667,14.9896466998,1.0000000000,1.2920000000,147.0588235294
357,95,5,12,95,95,0,0,6,665,7222,95,95,0.0991409280,14.8739902822,7.9166666667,14.9896496514,1.0000000000,1.2920000000,147.0588235294
358,95,5,12,95,95,0,0,6,665,7222,95,95,0.0991257788,14.7748645034,7.9166666667,14.9896414885,1.0000000000,1.2920000000,147.0588235294
359,95,5,12,95,95,0,0,6,665,7222,95,95,0.0989981438,14.6758663596,7.9166666667,14.9896346648,1.0000000000,1.2920000000,147.0588235294
360,95,5,10,95,95,0,0,6,665,7226,95,95,0.0993601446,14.5765062150,9.5000000000,15.1580717489,1.0000000000,1.2920000000,147.0588235294
361,95,5,13,95,95,0,0,6,665,7220,95,95,0.0990222530,14.4774839620,7.3076923077,14.9054314169,1.0000000000,1.2920000000,147.0588235294
362,95,5,12,95,95,0,0,6,665,7222,95,95,0.0991786057,14.3783053564,7.9166666667,14.9896469284,1.0000000000,1.2920000000,147.0588235294
363,95,5,11,95,95,0,0,6,665,7224,95,95,0.0991881588,14.2791171975,8.6363636364,15.0738498624,1.0000000000,1.2920000000,147.0588235294
364,95,5,12,95,95,0,0,6,665,7222,95,95,0.0990979057,14.1800192918,7.9166666667,14.9896439789,1.0000000000,1.2920000000,147.0588235294
