Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions,Chain_Repairs,Partial_Promotions,Emergency_Promotions
157,100,0,3,100,100,0,0,0,0,0,100,100,0.0235622286,45.8439415558,33.3333333333,8.0000916948,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
158,100,0,3,100,100,0,0,0,0,0,100,100,0.0235622286,45.8203793272,33.3333333333,8.0000916948,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
159,100,0,3,100,100,0,0,0,0,0,100,100,0.0235622286,45.7968170986,33.3333333333,8.0000916948,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
160,100,0,3,100,100,0,0,0,0,0,100,100,0.0235622286,45.7732548699,33.3333333333,8.0000916948,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
161,100,0,3,100,100,0,0,1,103,491,100,100,0.0321922529,45.7410626170,33.3333333333,8.0001333164,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
162,100,0,3,100,100,0,0,0,0,0,100,100,0.0254935314,45.7155690856,33.3333333333,8.0001333164,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
163,100,0,3,100,100,0,0,0,0,0,100,100,0.0254935314,45.6900755542,33.3333333333,8.0001333164,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
164,100,0,3,100,100,0,0,0,0,0,100,100,0.0254935314,45.6645820228,33.3333333333,8.0001333164,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
165,100,0,3,100,100,0,0,0,0,0,100,100,0.0254935314,45.6390884913,33.3333333333,8.0001333164,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
166,100,0,4,100,100,0,0,1,104,588,100,100,0.0314806466,45.6076078447,25.0000000000,8.0000945534,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
167,100,0,4,100,100,0,0,0,0,0,100,100,0.0239248847,45.5836829600,25.0000000000,8.0000945534,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
168,100,0,4,100,100,0,0,0,0,0,100,100,0.0239248847,45.5597580753,25.0000000000,8.0000945534,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
169,100,0,4,100,100,0,0,0,0,0,100,100,0.0239248847,45.5358331905,25.0000000000,8.0000945534,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
170,100,0,4,100,100,0,0,0,0,0,100,100,0.0239248847,45.5119083058,25.0000000000,8.0000945534,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
171,100,0,6,100,100,0,0,1,106,782,100,100,0.0335063203,45.4784019855,16.6666666667,8.0000672253,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
172,100,0,6,100,100,0,0,0,0,0,100,100,0.0239062239,45.4544957616,16.6666666667,8.0000672253,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
173,100,0,6,100,100,0,0,0,0,0,100,100,0.0239062239,45.4305895376,16.6666666667,8.0000672253,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
174,100,0,6,100,100,0,0,0,0,0,100,100,0.0239062239,45.4066833137,16.6666666667,8.0000672253,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
175,100,0,6,100,100,0,0,0,0,0,100,100,0.0239062239,45.3827770898,16.6666666667,8.0000672253,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
176,100,0,2,100,100,0,0,1,102,394,100,100,0.0354902024,45.3472868873,50.0000000000,8.0001824659,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
177,100,0,2,100,100,0,0,0,0,0,100,100,0.0294478221,45.3178390652,50.0000000000,8.0001824659,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
178,100,0,2,100,100,0,0,0,0,0,100,100,0.0294478221,45.2883912430,50.0000000000,8.0001824659,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
179,100,0,2,100,100,0,0,0,0,0,100,100,0.0294478221,45.2589434209,50.0000000000,8.0001824659,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
180,100,0,2,100,100,0,0,0,0,0,100,100,0.0294478221,45.2294955988,50.0000000000,8.0001824659,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
181,100,0,2,100,100,0,0,1,102,394,100,100,0.0323928663,45.1971027324,50.0000000000,8.0001522479,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
182,100,0,2,100,100,0,0,0,0,0,100,100,0.0266860746,45.1704166578,50.0000000000,8.0001522479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
183,100,0,2,100,100,0,0,0,0,0,100,100,0.0266860746,45.1437305832,50.0000000000,8.0001522479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
184,100,0,2,100,100,0,0,0,0,0,100,100,0.0266860746,45.1170445087,50.0000000000,8.0001522479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
185,100,0,2,100,100,0,0,0,0,0,100,100,0.0266860746,45.0903584341,50.0000000000,8.0001522479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
186,100,0,3,100,100,0,0,1,103,491,100,100,0.0313384191,45.0590200149,33.3333333333,8.0001090002,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
187,100,0,3,100,100,0,0,0,0,0,100,100,0.0248011240,45.0342188909,33.3333333333,8.0001090002,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
188,100,0,3,100,100,0,0,0,0,0,100,100,0.0248011240,45.0094177669,33.3333333333,8.0001090002,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
189,100,0,3,100,100,0,0,0,0,0,100,100,0.0248011240,44.9846166429,33.3333333333,8.0001090002,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
190,100,0,3,100,100,0,0,0,0,0,100,100,0.0248011240,44.9598155189,33.3333333333,8.0001090002,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
191,100,0,2,100,100,0,0,1,102,394,100,100,0.0327698511,44.9270456678,50.0000000000,8.0001576479,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
192,100,0,2,100,100,0,0,0,0,0,100,100,0.0270257299,44.9000199378,50.0000000000,8.0001576479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
193,100,0,2,100,100,0,0,0,0,0,100,100,0.0270257299,44.8729942079,50.0000000000,8.0001576479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
194,100,0,2,100,100,0,0,0,0,0,100,100,0.0270257299,44.8459684779,50.0000000000,8.0001576479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
195,100,0,2,100,100,0,0,0,0,0,100,100,0.0270257299,44.8189427480,50.0000000000,8.0001576479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
196,100,0,1,100,100,0,0,1,101,297,100,100,0.0326687451,44.7862740029,100.0000000000,8.0001734305,1.0000000000,0.8808000000,227.0663033606,0,0,0,0,0
197,100,0,1,100,100,0,0,0,0,0,100,100,0.0278626135,44.7584113894,100.0000000000,8.0001734305,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
198,100,0,1,100,100,0,0,0,0,0,100,100,0.0278626135,44.7305487759,100.0000000000,8.0001734305,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
199,100,0,1,100,100,0,0,0,0,0,100,100,0.0278626135,44.7026861624,100.0000000000,8.0001734305,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
200,100,0,1,100,100,0,0,0,0,0,100,100,0.0278626135,44.6748235489,100.0000000000,8.0001734305,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
201,100,0,8,100,100,0,0,1,106,976,100,100,0.0367730752,44.6380504737,12.5000000000,8.0000757625,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
202,100,0,8,100,100,0,0,0,0,0,100,100,0.0249581790,44.6130922947,12.5000000000,8.0000757625,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
203,100,0,8,100,100,0,0,0,0,0,100,100,0.0249581790,44.5881341157,12.5000000000,8.0000757625,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
204,100,0,8,100,100,0,0,0,0,0,100,100,0.0249581790,44.5631759367,12.5000000000,8.0000757625,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
205,100,0,8,100,100,0,0,0,0,0,100,100,0.0249581790,44.5382177577,12.5000000000,8.0000757625,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
206,100,0,9,100,100,0,0,1,109,1073,100,100,0.0372831134,44.5009346442,11.1111111111,8.0000626870,1.0000000000,0.8872000000,225.4283137962,0,0,0,0,0
207,100,0,9,100,100,0,0,0,0,0,100,100,0.0244294528,44.4765051914,11.1111111111,8.0000626870,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
208,100,0,9,100,100,0,0,0,0,0,100,100,0.0244294528,44.4520757385,11.1111111111,8.0000626870,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
209,100,0,9,100,100,0,0,0,0,0,100,100,0.0244294528,44.4276462857,11.1111111111,8.0000626870,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
210,100,0,9,100,100,0,0,0,0,0,100,100,0.0244294528,44.4032168328,11.1111111111,8.0000626870,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
211,100,0,6,100,100,0,0,1,106,782,100,100,0.0336737578,44.3695430750,16.6666666667,8.0000739947,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
212,100,0,6,100,100,0,0,0,0,0,100,100,0.0240366543,44.3455064208,16.6666666667,8.0000739947,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
213,100,0,6,100,100,0,0,0,0,0,100,100,0.0240366543,44.3214697665,16.6666666667,8.0000739947,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
214,100,0,6,100,100,0,0,0,0,0,100,100,0.0240366543,44.2974331122,16.6666666667,8.0000739947,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
215,100,0,6,100,100,0,0,0,0,0,100,100,0.0240366543,44.2733964580,16.6666666667,8.0000739947,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
216,100,0,8,100,100,0,0,1,108,976,100,100,0.0356108555,44.2377856024,12.5000000000,8.0000548999,1.0000000000,0.8864000000,225.6317689531,0,0,0,0,0
217,100,0,8,100,100,0,0,0,0,0,100,100,0.0238699795,44.2139156230,12.5000000000,8.0000548999,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
218,100,0,8,100,100,0,0,0,0,0,100,100,0.0238699795,44.1900456435,12.5000000000,8.0000548999,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
219,100,0,8,100,100,0,0,0,0,0,100,100,0.0238699795,44.1661756640,12.5000000000,8.0000548999,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
220,100,0,8,100,100,0,0,0,0,0,100,100,0.0238699795,44.1423056845,12.5000000000,8.0000548999,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
221,100,0,7,100,100,0,0,1,107,879,100,100,0.0342673681,44.1080383165,14.2857142857,8.0000604332,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
222,100,0,7,100,100,0,0,0,0,0,100,100,0.0235991769,44.0844391396,14.2857142857,8.0000604332,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
223,100,0,7,100,100,0,0,0,0,0,100,100,0.0235991769,44.0608399627,14.2857142857,8.0000604332,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
224,100,0,7,100,100,0,0,0,0,0,100,100,0.0235991769,44.0372407858,14.2857142857,8.0000604332,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
225,100,0,7,100,100,0,0,0,0,0,100,100,0.0235991769,44.0136416089,14.2857142857,8.0000604332,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
226,100,0,4,100,100,0,0,1,104,588,100,100,0.0309027142,43.9827388947,25.0000000000,8.0000819354,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
227,100,0,4,100,100,0,0,0,0,0,100,100,0.0234066209,43.9593322739,25.0000000000,8.0000819354,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
228,100,0,4,100,100,0,0,0,0,0,100,100,0.0234066209,43.9359256530,25.0000000000,8.0000819354,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
229,100,0,4,100,100,0,0,0,0,0,100,100,0.0234066209,43.9125190321,25.0000000000,8.0000819354,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
230,100,0,4,100,100,0,0,0,0,0,100,100,0.0234066209,43.8891124113,25.0000000000,8.0000819354,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
231,100,0,6,100,100,0,0,1,106,782,100,100,0.0330602019,43.8560522094,16.6666666667,8.0000713509,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
232,100,0,6,100,100,0,0,0,0,0,100,100,0.0234347727,43.8326174366,16.6666666667,8.0000713509,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
233,100,0,6,100,100,0,0,0,0,0,100,100,0.0234347727,43.8091826639,16.6666666667,8.0000713509,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
234,100,0,6,100,100,0,0,0,0,0,100,100,0.0234347727,43.7857478911,16.6666666667,8.0000713509,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
235,100,0,6,100,100,0,0,0,0,0,100,100,0.0234347727,43.7623131184,16.6666666667,8.0000713509,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
236,100,0,8,100,100,0,0,1,108,976,100,100,0.0375867869,43.7247263315,12.5000000000,8.0000754865,1.0000000000,0.8864000000,225.6317689531,0,0,0,0,0
237,100,0,8,100,100,0,0,0,0,0,100,100,0.0257518242,43.6989745073,12.5000000000,8.0000754865,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
238,100,0,8,100,100,0,0,0,0,0,100,100,0.0257518242,43.6732226831,12.5000000000,8.0000754865,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
239,100,0,8,100,100,0,0,0,0,0,100,100,0.0257518242,43.6474708589,12.5000000000,8.0000754865,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
240,100,0,8,100,100,0,0,0,0,0,100,100,0.0257518242,43.6217190347,12.5000000000,8.0000754865,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
241,100,0,3,100,100,0,0,1,103,491,100,100,0.0303053167,43.5914137181,33.3333333333,8.0001029852,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
242,100,0,3,100,100,0,0,0,0,0,100,100,0.0238088777,43.5676048404,33.3333333333,8.0001029852,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
243,100,0,3,100,100,0,0,0,0,0,100,100,0.0238088777,43.5437959627,33.3333333333,8.0001029852,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
244,100,0,3,100,100,0,0,0,0,0,100,100,0.0238088777,43.5199870851,33.3333333333,8.0001029852,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
245,100,0,3,100,100,0,0,0,0,0,100,100,0.0238088777,43.4961782074,33.3333333333,8.0001029852,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
246,100,0,4,100,100,0,0,1,104,588,100,100,0.0316660677,43.4645121397,25.0000000000,8.0001063761,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
247,100,0,4,100,100,0,0,0,0,0,100,100,0.0240796017,43.4404325380,25.0000000000,8.0001063761,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
248,100,0,4,100,100,0,0,0,0,0,100,100,0.0240796017,43.4163529362,25.0000000000,8.0001063761,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
249,100,0,4,100,100,0,0,0,0,0,100,100,0.0240796017,43.3922733345,25.0000000000,8.0001063761,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
250,100,0,4,100,100,0,0,0,0,0,100,100,0.0240796017,43.3681937327,25.0000000000,8.0001063761,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
251,100,0,8,100,100,0,0,1,108,976,100,100,0.0354229025,43.3327708303,12.5000000000,8.0000643001,1.0000000000,0.8864000000,225.6317689531,0,0,0,0,0
252,100,0,8,100,100,0,0,0,0,0,100,100,0.0236645880,43.3091062422,12.5000000000,8.0000643001,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
253,100,0,8,100,100,0,0,0,0,0,100,100,0.0236645880,43.2854416542,12.5000000000,8.0000643001,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
254,100,0,8,100,100,0,0,0,0,0,100,100,0.0236645880,43.2617770662,12.5000000000,8.0000643001,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
255,100,0,8,100,100,0,0,0,0,0,100,100,0.0236645880,43.2381124781,12.5000000000,8.0000643001,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
256,100,0,2,100,100,0,0,1,102,394,100,100,0.0315422364,43.2065702417,50.0000000000,8.0001467437,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
257,100,0,2,100,100,0,0,0,0,0,100,100,0.0258719156,43.1806983260,50.0000000000,8.0001467437,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
258,100,0,2,100,100,0,0,0,0,0,100,100,0.0258719156,43.1548264104,50.0000000000,8.0001467437,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
259,100,0,2,100,100,0,0,0,0,0,100,100,0.0258719156,43.1289544948,50.0000000000,8.0001467437,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
260,100,0,2,100,100,0,0,0,0,0,100,100,0.0258719156,43.1030825791,50.0000000000,8.0001467437,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
261,100,0,7,100,100,0,0,1,107,879,100,100,0.0343418716,43.0687407075,14.2857142857,8.0000635426,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
262,100,0,7,100,100,0,0,0,0,0,100,100,0.0236661679,43.0450745396,14.2857142857,8.0000635426,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
263,100,0,7,100,100,0,0,0,0,0,100,100,0.0236661679,43.0214083717,14.2857142857,8.0000635426,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
264,100,0,7,100,100,0,0,0,0,0,100,100,0.0236661679,42.9977422038,14.2857142857,8.0000635426,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
265,100,0,7,100,100,0,0,0,0,0,100,100,0.0236661679,42.9740760359,14.2857142857,8.0000635426,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
266,100,0,4,100,100,0,0,1,104,588,100,100,0.0312859053,42.9427901306,25.0000000000,8.0000862952,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
267,100,0,4,100,100,0,0,0,0,0,100,100,0.0237659694,42.9190241612,25.0000000000,8.0000862952,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
268,100,0,4,100,100,0,0,0,0,0,100,100,0.0237659694,42.8952581919,25.0000000000,8.0000862952,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
269,100,0,4,100,100,0,0,0,0,0,100,100,0.0237659694,42.8714922225,25.0000000000,8.0000862952,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
270,100,0,4,100,100,0,0,0,0,0,100,100,0.0237659694,42.8477262531,25.0000000000,8.0000862952,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
271,100,0,5,100,100,0,0,1,104,685,100,100,0.0319838838,42.8157423693,20.0000000000,8.0000860737,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
272,100,0,5,100,100,0,0,0,0,0,100,100,0.0233985593,42.7923438100,20.0000000000,8.0000860737,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
273,100,0,5,100,100,0,0,0,0,0,100,100,0.0233985593,42.7689452507,20.0000000000,8.0000860737,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
274,100,0,5,100,100,0,0,0,0,0,100,100,0.0233985593,42.7455466914,20.0000000000,8.0000860737,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
275,100,0,5,100,100,0,0,0,0,0,100,100,0.0233985593,42.7221481321,20.0000000000,8.0000860737,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
276,100,0,1,100,100,0,0,1,101,297,100,100,0.0379179898,42.6842301422,100.0000000000,8.0002183673,1.0000000000,0.8808000000,227.0663033606,0,0,0,0,0
277,100,0,1,100,100,0,0,0,0,0,100,100,0.0326255790,42.6516045632,100.0000000000,8.0002183673,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
278,100,0,1,100,100,0,0,0,0,0,100,100,0.0326255790,42.6189789842,100.0000000000,8.0002183673,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
279,100,0,1,100,100,0,0,0,0,0,100,100,0.0326255790,42.5863534052,100.0000000000,8.0002183673,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
280,100,0,1,100,100,0,0,0,0,0,100,100,0.0326255790,42.5537278262,100.0000000000,8.0002183673,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
281,100,0,2,100,100,0,0,1,102,394,100,100,0.0313388114,42.5223890148,50.0000000000,8.0001366062,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
282,100,0,2,100,100,0,0,0,0,0,100,100,0.0257034819,42.4966855329,50.0000000000,8.0001366062,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
283,100,0,2,100,100,0,0,0,0,0,100,100,0.0257034819,42.4709820510,50.0000000000,8.0001366062,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
284,100,0,2,100,100,0,0,0,0,0,100,100,0.0257034819,42.4452785692,50.0000000000,8.0001366062,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
285,100,0,2,100,100,0,0,0,0,0,100,100,0.0257034819,42.4195750873,50.0000000000,8.0001366062,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
286,100,0,4,100,100,0,0,1,104,588,100,100,0.0327394433,42.3868356440,25.0000000000,8.0001088307,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
287,100,0,4,100,100,0,0,0,0,0,100,100,0.0251017496,42.3617338944,25.0000000000,8.0001088307,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
288,100,0,4,100,100,0,0,0,0,0,100,100,0.0251017496,42.3366321449,25.0000000000,8.0001088307,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
289,100,0,4,100,100,0,0,0,0,0,100,100,0.0251017496,42.3115303953,25.0000000000,8.0001088307,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
290,100,0,4,100,100,0,0,0,0,0,100,100,0.0251017496,42.2864286457,25.0000000000,8.0001088307,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
291,100,0,2,100,100,0,0,1,102,394,100,100,0.0296317616,42.2567968841,50.0000000000,8.0001153638,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
292,100,0,2,100,100,0,0,0,0,0,100,100,0.0241605844,42.2326362997,50.0000000000,8.0001153638,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
293,100,0,2,100,100,0,0,0,0,0,100,100,0.0241605844,42.2084757153,50.0000000000,8.0001153638,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
294,100,0,2,100,100,0,0,0,0,0,100,100,0.0241605844,42.1843151309,50.0000000000,8.0001153638,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
295,100,0,2,100,100,0,0,0,0,0,100,100,0.0241605844,42.1601545464,50.0000000000,8.0001153638,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
296,100,0,2,100,100,0,0,1,102,394,100,100,0.0303223996,42.1298321468,50.0000000000,8.0001257861,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
297,100,0,2,100,100,0,0,0,0,0,100,100,0.0247959998,42.1050361470,50.0000000000,8.0001257861,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
298,100,0,2,100,100,0,0,0,0,0,100,100,0.0247959998,42.0802401472,50.0000000000,8.0001257861,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
299,100,0,2,100,100,0,0,0,0,0,100,100,0.0247959998,42.0554441474,50.0000000000,8.0001257861,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
300,100,0,2,100,100,0,0,0,0,0,100,100,0.0247959998,42.0306481477,50.0000000000,8.0001257861,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
301,100,0,4,100,100,0,0,1,104,588,100,100,0.0313780845,41.9992700632,25.0000000000,8.0000935339,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
302,100,0,4,100,100,0,0,0,0,0,100,100,0.0238248340,41.9754452292,25.0000000000,8.0000935339,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
303,100,0,4,100,100,0,0,0,0,0,100,100,0.0238248340,41.9516203952,25.0000000000,8.0000935339,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
304,100,0,4,100,100,0,0,0,0,0,100,100,0.0238248340,41.9277955612,25.0000000000,8.0000935339,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
305,100,0,4,100,100,0,0,0,0,0,100,100,0.0238248340,41.9039707271,25.0000000000,8.0000935339,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
306,100,0,7,100,100,0,0,1,107,879,100,100,0.0343263360,41.8696443912,14.2857142857,8.0000650541,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
307,100,0,7,100,100,0,0,0,0,0,100,100,0.0236471789,41.8459972123,14.2857142857,8.0000650541,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
308,100,0,7,100,100,0,0,0,0,0,100,100,0.0236471789,41.8223500334,14.2857142857,8.0000650541,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
309,100,0,7,100,100,0,0,0,0,0,100,100,0.0236471789,41.7987028545,14.2857142857,8.0000650541,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
310,100,0,7,100,100,0,0,0,0,0,100,100,0.0236471789,41.7750556757,14.2857142857,8.0000650541,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
311,100,0,10,100,100,0,0,1,110,1170,100,100,0.0382405262,41.7368151494,10.0000000000,8.0000630367,1.0000000000,0.8880000000,225.2252252252,0,0,0,0,0
312,100,0,10,100,100,0,0,0,0,0,100,100,0.0243071124,41.7125080370,10.0000000000,8.0000630367,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
