Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
158,100,0,7,100,100,0,0,8,107,879,100,100,0.0324762630,45.0523557046,14.2857142857,15.4402003584,1.0000000000,0.8856000000,225.8355916893
159,100,0,7,100,100,0,0,8,107,879,100,100,0.0323792739,45.0199764307,14.2857142857,15.4401868057,1.0000000000,0.8856000000,225.8355916893
160,100,0,3,100,100,0,0,8,103,491,100,100,0.0292535897,44.9907228410,33.3333333333,15.7601633793,1.0000000000,0.8824000000,226.6545784225
161,100,0,6,100,100,0,0,9,106,782,100,100,0.0322835243,44.9584393167,16.6666666667,15.5202023488,1.0000000000,0.8848000000,226.0397830018
162,100,0,5,100,100,0,0,9,105,685,100,100,0.0306844846,44.9277548321,20.0000000000,15.6001796926,1.0000000000,0.8840000000,226.2443438914
163,100,0,4,100,100,0,0,9,104,588,100,100,0.0298710620,44.8978837700,25.0000000000,15.6801831965,1.0000000000,0.8832000000,226.4492753623
164,100,0,2,100,100,0,0,9,102,394,100,100,0.0315412758,44.8663424942,50.0000000000,15.8402580707,1.0000000000,0.8816000000,226.8602540835
165,100,0,6,100,100,0,0,9,106,782,100,100,0.0317072109,44.8346352833,16.6666666667,15.5201820139,1.0000000000,0.8848000000,226.0397830018
166,100,0,6,100,100,0,0,9,106,782,100,100,0.0311385456,44.8034967377,16.6666666667,15.5201882121,1.0000000000,0.8848000000,226.0397830018
167,100,0,3,100,100,0,0,9,103,491,100,100,0.0293872988,44.7741094389,33.3333333333,15.7602070268,1.0000000000,0.8824000000,226.6545784225
168,100,0,5,100,100,0,0,9,105,685,100,100,0.0311859933,44.7429234456,20.0000000000,15.6001967387,1.0000000000,0.8840000000,226.2443438914
169,100,0,6,100,100,0,0,9,106,782,100,100,0.0313374655,44.7115859801,16.6666666667,15.5201889541,1.0000000000,0.8848000000,226.0397830018
170,100,0,2,100,100,0,0,9,102,394,100,100,0.0319744441,44.6796115360,50.0000000000,15.8403116301,1.0000000000,0.8816000000,226.8602540835
171,100,0,5,100,100,0,0,9,105,685,100,100,0.0304980431,44.6491134929,20.0000000000,15.6002395737,1.0000000000,0.8840000000,226.2443438914
172,100,0,4,100,100,0,0,9,104,588,100,100,0.0308922921,44.6182212008,25.0000000000,15.6802610168,1.0000000000,0.8832000000,226.4492753623
173,100,0,4,100,100,0,0,9,104,588,100,100,0.0298551551,44.5883660457,25.0000000000,15.6802219062,1.0000000000,0.8832000000,226.4492753623
174,100,0,4,100,100,0,0,9,104,588,100,100,0.0299889420,44.5583771037,25.0000000000,15.6801999045,1.0000000000,0.8832000000,226.4492753623
175,100,0,10,100,100,0,0,9,109,1170,100,100,0.0354551206,44.5229219831,10.0000000000,15.2001841602,1.0000000000,0.8872000000,225.4283137962
