Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions,Partial_Promotions,Emergency_Promotions
165,100,0,1,100,100,0,0,0,0,0,100,100,0.0296081372,46.1110256134,100.0000000000,8.0001935711,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
166,100,0,1,100,100,0,0,0,0,0,100,100,0.0296081372,46.0814174762,100.0000000000,8.0001935711,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
167,100,0,1,100,100,0,0,0,0,0,100,100,0.0296081372,46.0518093390,100.0000000000,8.0001935711,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
168,100,0,1,100,100,0,0,0,0,0,100,100,0.0296081372,46.0222012019,100.0000000000,8.0001935711,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
169,100,0,1,100,100,0,0,0,0,0,100,100,0.0296081372,45.9925930647,100.0000000000,8.0001935711,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
170,100,0,1,100,100,0,0,0,0,0,100,100,0.0296081372,45.9629849275,100.0000000000,8.0001935711,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
171,100,0,1,100,100,0,0,1,101,297,100,100,0.0299886215,45.9329963060,100.0000000000,8.0001458165,1.0000000000,0.8808000000,227.0663033606,0,0,0,0
172,100,0,1,100,100,0,0,0,0,0,100,100,0.0254386200,45.9075576860,100.0000000000,8.0001458165,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
173,100,0,1,100,100,0,0,0,0,0,100,100,0.0254386200,45.8821190660,100.0000000000,8.0001458165,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
174,100,0,1,100,100,0,0,0,0,0,100,100,0.0254386200,45.8566804461,100.0000000000,8.0001458165,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
175,100,0,1,100,100,0,0,0,0,0,100,100,0.0254386200,45.8312418261,100.0000000000,8.0001458165,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
176,100,0,1,100,100,0,0,0,0,0,100,100,0.0254386200,45.8058032061,100.0000000000,8.0001458165,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
177,100,0,1,100,100,0,0,0,0,0,100,100,0.0254386200,45.7803645861,100.0000000000,8.0001458165,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
178,100,0,1,100,100,0,0,0,0,0,100,100,0.0254386200,45.7549259661,100.0000000000,8.0001458165,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
179,100,0,1,100,100,0,0,0,0,0,100,100,0.0254386200,45.7294873461,100.0000000000,8.0001458165,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
180,100,0,1,100,100,0,0,0,0,0,100,100,0.0254386200,45.7040487261,100.0000000000,8.0001458165,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
181,100,0,5,100,100,0,0,1,105,685,100,100,0.0303859450,45.6736627810,20.0000000000,8.0000746315,1.0000000000,0.8840000000,226.2443438914,0,0,0,0
182,100,0,5,100,100,0,0,0,0,0,100,100,0.0218413396,45.6518214415,20.0000000000,8.0000746315,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
183,100,0,5,100,100,0,0,0,0,0,100,100,0.0218413396,45.6299801019,20.0000000000,8.0000746315,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
184,100,0,5,100,100,0,0,0,0,0,100,100,0.0218413396,45.6081387623,20.0000000000,8.0000746315,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
185,100,0,5,100,100,0,0,0,0,0,100,100,0.0218413396,45.5862974227,20.0000000000,8.0000746315,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
186,100,0,5,100,100,0,0,0,0,0,100,100,0.0218413396,45.5644560831,20.0000000000,8.0000746315,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
187,100,0,5,100,100,0,0,0,0,0,100,100,0.0218413396,45.5426147435,20.0000000000,8.0000746315,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
188,100,0,5,100,100,0,0,0,0,0,100,100,0.0218413396,45.5207734039,20.0000000000,8.0000746315,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
189,100,0,5,100,100,0,0,0,0,0,100,100,0.0218413396,45.4989320643,20.0000000000,8.0000746315,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
190,100,0,5,100,100,0,0,0,0,0,100,100,0.0218413396,45.4770907247,20.0000000000,8.0000746315,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
191,100,0,1,100,100,0,0,1,101,297,100,100,0.0336852790,45.4434054458,100.0000000000,8.0001859575,1.0000000000,0.8808000000,227.0663033606,0,0,0,0
192,100,0,1,100,100,0,0,0,0,0,100,100,0.0287886724,45.4146167734,100.0000000000,8.0001859575,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
193,100,0,1,100,100,0,0,0,0,0,100,100,0.0287886724,45.3858281010,100.0000000000,8.0001859575,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
194,100,0,1,100,100,0,0,0,0,0,100,100,0.0287886724,45.3570394286,100.0000000000,8.0001859575,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
195,100,0,1,100,100,0,0,0,0,0,100,100,0.0287886724,45.3282507562,100.0000000000,8.0001859575,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
196,100,0,1,100,100,0,0,0,0,0,100,100,0.0287886724,45.2994620839,100.0000000000,8.0001859575,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
197,100,0,1,100,100,0,0,0,0,0,100,100,0.0287886724,45.2706734115,100.0000000000,8.0001859575,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
198,100,0,1,100,100,0,0,0,0,0,100,100,0.0287886724,45.2418847391,100.0000000000,8.0001859575,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
199,100,0,1,100,100,0,0,0,0,0,100,100,0.0287886724,45.2130960667,100.0000000000,8.0001859575,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
200,100,0,1,100,100,0,0,0,0,0,100,100,0.0287886724,45.1843073943,100.0000000000,8.0001859575,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
201,100,0,11,100,100,0,0,1,110,1267,100,100,0.0358599796,45.1484474147,9.0909090909,8.0000620371,1.0000000000,0.8880000000,225.2252252252,0,0,0,0
202,100,0,11,100,100,0,0,0,0,0,100,100,0.0208758024,45.1275716123,9.0909090909,8.0000620371,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
203,100,0,11,100,100,0,0,0,0,0,100,100,0.0208758024,45.1066958100,9.0909090909,8.0000620371,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
204,100,0,11,100,100,0,0,0,0,0,100,100,0.0208758024,45.0858200076,9.0909090909,8.0000620371,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
205,100,0,11,100,100,0,0,0,0,0,100,100,0.0208758024,45.0649442053,9.0909090909,8.0000620371,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
206,100,0,11,100,100,0,0,0,0,0,100,100,0.0208758024,45.0440684029,9.0909090909,8.0000620371,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
207,100,0,11,100,100,0,0,0,0,0,100,100,0.0208758024,45.0231926005,9.0909090909,8.0000620371,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
208,100,0,11,100,100,0,0,0,0,0,100,100,0.0208758024,45.0023167982,9.0909090909,8.0000620371,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
209,100,0,11,100,100,0,0,0,0,0,100,100,0.0208758024,44.9814409958,9.0909090909,8.0000620371,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
210,100,0,11,100,100,0,0,0,0,0,100,100,0.0208758024,44.9605651934,9.0909090909,8.0000620371,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
211,100,0,10,100,100,0,0,1,110,1170,100,100,0.0346863254,44.9258788680,10.0000000000,8.0000559978,1.0000000000,0.8880000000,225.2252252252,0,0,0,0
212,100,0,10,100,100,0,0,0,0,0,100,100,0.0207769303,44.9051019377,10.0000000000,8.0000559978,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
213,100,0,10,100,100,0,0,0,0,0,100,100,0.0207769303,44.8843250074,10.0000000000,8.0000559978,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
214,100,0,10,100,100,0,0,0,0,0,100,100,0.0207769303,44.8635480770,10.0000000000,8.0000559978,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
215,100,0,10,100,100,0,0,0,0,0,100,100,0.0207769303,44.8427711467,10.0000000000,8.0000559978,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
216,100,0,10,100,100,0,0,0,0,0,100,100,0.0207769303,44.8219942164,10.0000000000,8.0000559978,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
217,100,0,10,100,100,0,0,0,0,0,100,100,0.0207769303,44.8012172860,10.0000000000,8.0000559978,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
218,100,0,10,100,100,0,0,0,0,0,100,100,0.0207769303,44.7804403557,10.0000000000,8.0000559978,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
219,100,0,10,100,100,0,0,0,0,0,100,100,0.0207769303,44.7596634254,10.0000000000,8.0000559978,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
220,100,0,10,100,100,0,0,0,0,0,100,100,0.0207769303,44.7388864950,10.0000000000,8.0000559978,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
221,100,0,8,100,100,0,0,1,108,976,100,100,0.0332490071,44.7056374880,12.5000000000,8.0000726892,1.0000000000,0.8864000000,225.6317689531,0,0,0,0
222,100,0,8,100,100,0,0,0,0,0,100,100,0.0214610980,44.6841763900,12.5000000000,8.0000726892,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
223,100,0,8,100,100,0,0,0,0,0,100,100,0.0214610980,44.6627152919,12.5000000000,8.0000726892,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
224,100,0,8,100,100,0,0,0,0,0,100,100,0.0214610980,44.6412541939,12.5000000000,8.0000726892,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
225,100,0,8,100,100,0,0,0,0,0,100,100,0.0214610980,44.6197930959,12.5000000000,8.0000726892,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
226,100,0,8,100,100,0,0,0,0,0,100,100,0.0214610980,44.5983319979,12.5000000000,8.0000726892,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
227,100,0,8,100,100,0,0,0,0,0,100,100,0.0214610980,44.5768708999,12.5000000000,8.0000726892,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
228,100,0,8,100,100,0,0,0,0,0,100,100,0.0214610980,44.5554098019,12.5000000000,8.0000726892,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
229,100,0,8,100,100,0,0,0,0,0,100,100,0.0214610980,44.5339487039,12.5000000000,8.0000726892,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
230,100,0,8,100,100,0,0,0,0,0,100,100,0.0214610980,44.5124876058,12.5000000000,8.0000726892,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
231,100,0,9,100,100,0,0,1,109,1073,100,100,0.0342613748,44.4782262310,11.1111111111,8.0000736995,1.0000000000,0.8872000000,225.4283137962,0,0,0,0
232,100,0,9,100,100,0,0,0,0,0,100,100,0.0213823113,44.4568439197,11.1111111111,8.0000736995,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
233,100,0,9,100,100,0,0,0,0,0,100,100,0.0213823113,44.4354616084,11.1111111111,8.0000736995,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
234,100,0,9,100,100,0,0,0,0,0,100,100,0.0213823113,44.4140792971,11.1111111111,8.0000736995,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
235,100,0,9,100,100,0,0,0,0,0,100,100,0.0213823113,44.3926969858,11.1111111111,8.0000736995,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
236,100,0,9,100,100,0,0,0,0,0,100,100,0.0213823113,44.3713146745,11.1111111111,8.0000736995,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
237,100,0,9,100,100,0,0,0,0,0,100,100,0.0213823113,44.3499323632,11.1111111111,8.0000736995,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
238,100,0,9,100,100,0,0,0,0,0,100,100,0.0213823113,44.3285500518,11.1111111111,8.0000736995,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
239,100,0,9,100,100,0,0,0,0,0,100,100,0.0213823113,44.3071677405,11.1111111111,8.0000736995,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
240,100,0,9,100,100,0,0,0,0,0,100,100,0.0213823113,44.2857854292,11.1111111111,8.0000736995,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
241,100,0,3,100,100,0,0,1,103,491,100,100,0.0294324202,44.2563530090,33.3333333333,8.0001008347,1.0000000000,0.8824000000,226.6545784225,0,0,0,0
242,100,0,3,100,100,0,0,0,0,0,100,100,0.0229428829,44.2334101260,33.3333333333,8.0001008347,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
243,100,0,3,100,100,0,0,0,0,0,100,100,0.0229428829,44.2104672431,33.3333333333,8.0001008347,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
244,100,0,3,100,100,0,0,0,0,0,100,100,0.0229428829,44.1875243602,33.3333333333,8.0001008347,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
245,100,0,3,100,100,0,0,0,0,0,100,100,0.0229428829,44.1645814772,33.3333333333,8.0001008347,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
246,100,0,3,100,100,0,0,0,0,0,100,100,0.0229428829,44.1416385943,33.3333333333,8.0001008347,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
247,100,0,3,100,100,0,0,0,0,0,100,100,0.0229428829,44.1186957114,33.3333333333,8.0001008347,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
248,100,0,3,100,100,0,0,0,0,0,100,100,0.0229428829,44.0957528284,33.3333333333,8.0001008347,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
249,100,0,3,100,100,0,0,0,0,0,100,100,0.0229428829,44.0728099455,33.3333333333,8.0001008347,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
250,100,0,3,100,100,0,0,0,0,0,100,100,0.0229428829,44.0498670626,33.3333333333,8.0001008347,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
251,100,0,6,100,100,0,0,1,106,782,100,100,0.0310032938,44.0188637687,16.6666666667,8.0000637437,1.0000000000,0.8848000000,226.0397830018,0,0,0,0
252,100,0,6,100,100,0,0,0,0,0,100,100,0.0214095457,43.9974542230,16.6666666667,8.0000637437,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
253,100,0,6,100,100,0,0,0,0,0,100,100,0.0214095457,43.9760446773,16.6666666667,8.0000637437,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
254,100,0,6,100,100,0,0,0,0,0,100,100,0.0214095457,43.9546351315,16.6666666667,8.0000637437,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
255,100,0,6,100,100,0,0,0,0,0,100,100,0.0214095457,43.9332255858,16.6666666667,8.0000637437,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
256,100,0,6,100,100,0,0,0,0,0,100,100,0.0214095457,43.9118160401,16.6666666667,8.0000637437,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
257,100,0,6,100,100,0,0,0,0,0,100,100,0.0214095457,43.8904064943,16.6666666667,8.0000637437,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
258,100,0,6,100,100,0,0,0,0,0,100,100,0.0214095457,43.8689969486,16.6666666667,8.0000637437,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
259,100,0,6,100,100,0,0,0,0,0,100,100,0.0214095457,43.8475874029,16.6666666667,8.0000637437,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
260,100,0,6,100,100,0,0,0,0,0,100,100,0.0214095457,43.8261778571,16.6666666667,8.0000637437,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
261,100,0,5,100,100,0,0,1,105,685,100,100,0.0306416053,43.7955362518,20.0000000000,8.0000816079,1.0000000000,0.8840000000,226.2443438914,0,0,0,0
262,100,0,5,100,100,0,0,0,0,0,100,100,0.0220654341,43.7734708177,20.0000000000,8.0000816079,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
263,100,0,5,100,100,0,0,0,0,0,100,100,0.0220654341,43.7514053836,20.0000000000,8.0000816079,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
264,100,0,5,100,100,0,0,0,0,0,100,100,0.0220654341,43.7293399494,20.0000000000,8.0000816079,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
265,100,0,5,100,100,0,0,0,0,0,100,100,0.0220654341,43.7072745153,20.0000000000,8.0000816079,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
266,100,0,5,100,100,0,0,0,0,0,100,100,0.0220654341,43.6852090812,20.0000000000,8.0000816079,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
267,100,0,5,100,100,0,0,0,0,0,100,100,0.0220654341,43.6631436471,20.0000000000,8.0000816079,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
268,100,0,5,100,100,0,0,0,0,0,100,100,0.0220654341,43.6410782130,20.0000000000,8.0000816079,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
269,100,0,5,100,100,0,0,0,0,0,100,100,0.0220654341,43.6190127788,20.0000000000,8.0000816079,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
270,100,0,5,100,100,0,0,0,0,0,100,100,0.0220654341,43.5969473447,20.0000000000,8.0000816079,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
271,100,0,5,100,100,0,0,1,105,685,100,100,0.0300030821,43.5669442626,20.0000000000,8.0000661319,1.0000000000,0.8840000000,226.2443438914,0,0,0,0
272,100,0,5,100,100,0,0,0,0,0,100,100,0.0214891665,43.5454550961,20.0000000000,8.0000661319,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
273,100,0,5,100,100,0,0,0,0,0,100,100,0.0214891665,43.5239659296,20.0000000000,8.0000661319,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
274,100,0,5,100,100,0,0,0,0,0,100,100,0.0214891665,43.5024767631,20.0000000000,8.0000661319,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
275,100,0,5,100,100,0,0,0,0,0,100,100,0.0214891665,43.4809875966,20.0000000000,8.0000661319,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
276,100,0,5,100,100,0,0,0,0,0,100,100,0.0214891665,43.4594984300,20.0000000000,8.0000661319,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
277,100,0,5,100,100,0,0,0,0,0,100,100,0.0214891665,43.4380092635,20.0000000000,8.0000661319,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
278,100,0,5,100,100,0,0,0,0,0,100,100,0.0214891665,43.4165200970,20.0000000000,8.0000661319,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
279,100,0,5,100,100,0,0,0,0,0,100,100,0.0214891665,43.3950309305,20.0000000000,8.0000661319,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
280,100,0,5,100,100,0,0,0,0,0,100,100,0.0214891665,43.3735417640,20.0000000000,8.0000661319,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
281,100,0,7,100,100,0,0,1,107,879,100,100,0.0330916737,43.3404500903,14.2857142857,8.0000907965,1.0000000000,0.8856000000,225.8355916893,0,0,0,0
282,100,0,7,100,100,0,0,0,0,0,100,100,0.0223019550,43.3181481353,14.2857142857,8.0000907965,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
283,100,0,7,100,100,0,0,0,0,0,100,100,0.0223019550,43.2958461803,14.2857142857,8.0000907965,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
284,100,0,7,100,100,0,0,0,0,0,100,100,0.0223019550,43.2735442253,14.2857142857,8.0000907965,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
285,100,0,7,100,100,0,0,0,0,0,100,100,0.0223019550,43.2512422703,14.2857142857,8.0000907965,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
286,100,0,7,100,100,0,0,0,0,0,100,100,0.0223019550,43.2289403153,14.2857142857,8.0000907965,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
287,100,0,7,100,100,0,0,0,0,0,100,100,0.0223019550,43.2066383603,14.2857142857,8.0000907965,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
288,100,0,7,100,100,0,0,0,0,0,100,100,0.0223019550,43.1843364052,14.2857142857,8.0000907965,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
289,100,0,7,100,100,0,0,0,0,0,100,100,0.0223019550,43.1620344502,14.2857142857,8.0000907965,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
290,100,0,7,100,100,0,0,0,0,0,100,100,0.0223019550,43.1397324952,14.2857142857,8.0000907965,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
291,100,0,5,100,100,0,0,1,105,685,100,100,0.0318070577,43.1079254376,20.0000000000,8.0001040342,1.0000000000,0.8840000000,226.2443438914,0,0,0,0
292,100,0,5,100,100,0,0,0,0,0,100,100,0.0231251123,43.0848003252,20.0000000000,8.0001040342,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
293,100,0,5,100,100,0,0,0,0,0,100,100,0.0231251123,43.0616752129,20.0000000000,8.0001040342,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
294,100,0,5,100,100,0,0,0,0,0,100,100,0.0231251123,43.0385501006,20.0000000000,8.0001040342,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
295,100,0,5,100,100,0,0,0,0,0,100,100,0.0231251123,43.0154249883,20.0000000000,8.0001040342,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
296,100,0,5,100,100,0,0,0,0,0,100,100,0.0231251123,42.9922998759,20.0000000000,8.0001040342,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
297,100,0,5,100,100,0,0,0,0,0,100,100,0.0231251123,42.9691747636,20.0000000000,8.0001040342,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
298,100,0,5,100,100,0,0,0,0,0,100,100,0.0231251123,42.9460496513,20.0000000000,8.0001040342,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
299,100,0,5,100,100,0,0,0,0,0,100,100,0.0231251123,42.9229245390,20.0000000000,8.0001040342,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
300,100,0,5,100,100,0,0,0,0,0,100,100,0.0231251123,42.8997994266,20.0000000000,8.0001040342,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
301,100,0,2,100,100,0,0,1,102,394,100,100,0.0303087866,42.8694906401,50.0000000000,8.0001339229,1.0000000000,0.8816000000,226.8602540835,0,0,0,0
302,100,0,2,100,100,0,0,0,0,0,100,100,0.0247317811,42.8447588590,50.0000000000,8.0001339229,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
303,100,0,2,100,100,0,0,0,0,0,100,100,0.0247317811,42.8200270778,50.0000000000,8.0001339229,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
304,100,0,2,100,100,0,0,0,0,0,100,100,0.0247317811,42.7952952967,50.0000000000,8.0001339229,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
305,100,0,2,100,100,0,0,0,0,0,100,100,0.0247317811,42.7705635156,50.0000000000,8.0001339229,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
306,100,0,2,100,100,0,0,0,0,0,100,100,0.0247317811,42.7458317345,50.0000000000,8.0001339229,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
307,100,0,2,100,100,0,0,0,0,0,100,100,0.0247317811,42.7210999534,50.0000000000,8.0001339229,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
308,100,0,2,100,100,0,0,0,0,0,100,100,0.0247317811,42.6963681723,50.0000000000,8.0001339229,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
309,100,0,2,100,100,0,0,0,0,0,100,100,0.0247317811,42.6716363912,50.0000000000,8.0001339229,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
310,100,0,2,100,100,0,0,0,0,0,100,100,0.0247317811,42.6469046100,50.0000000000,8.0001339229,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
311,100,0,4,100,100,0,0,1,104,588,100,100,0.0299332400,42.6169713701,25.0000000000,8.0000906037,1.0000000000,0.8832000000,226.4492753623,0,0,0,0
312,100,0,4,100,100,0,0,0,0,0,100,100,0.0224183667,42.5945530034,25.0000000000,8.0000906037,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
313,100,0,4,100,100,0,0,0,0,0,100,100,0.0224183667,42.5721346367,25.0000000000,8.0000906037,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
314,100,0,4,100,100,0,0,0,0,0,100,100,0.0224183667,42.5497162701,25.0000000000,8.0000906037,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
315,100,0,4,100,100,0,0,0,0,0,100,100,0.0224183667,42.5272979034,25.0000000000,8.0000906037,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
316,100,0,4,100,100,0,0,0,0,0,100,100,0.0224183667,42.5048795367,25.0000000000,8.0000906037,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
317,100,0,4,100,100,0,0,0,0,0,100,100,0.0224183667,42.4824611701,25.0000000000,8.0000906037,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
