Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions
1910,80,20,1,80,78,2,0,0,0,0,78,78,0.0244120492,5.2517435015,80.0000000000,15.8978143215,0.9750000000,0.6240000000,250.0000000000,0,0
1911,80,20,1,80,77,3,0,0,0,0,77,77,0.0240798329,5.2276636686,80.0000000000,15.8964816168,0.9625000000,0.6160000000,250.0000000000,0,0
1912,80,20,1,80,77,3,0,0,0,0,77,77,0.0240798329,5.2035838357,80.0000000000,15.8964816168,0.9625000000,0.6160000000,250.0000000000,0,0
1913,80,20,1,80,77,3,0,0,0,0,77,77,0.0240798329,5.1795040028,80.0000000000,15.8964816168,0.9625000000,0.6160000000,250.0000000000,0,0
1914,80,20,1,80,77,3,0,0,0,0,77,77,0.0240798329,5.1554241699,80.0000000000,15.8964816168,0.9625000000,0.6160000000,250.0000000000,0,0
1915,80,20,1,80,77,3,0,0,0,0,77,77,0.0240798329,5.1313443370,80.0000000000,15.8964816168,0.9625000000,0.6160000000,250.0000000000,0,0
1916,80,20,1,80,76,4,0,0,0,0,76,76,0.0238354142,5.1075089227,80.0000000000,15.8951154500,0.9500000000,0.6080000000,250.0000000000,0,0
1917,80,20,1,80,76,4,0,0,0,0,76,76,0.0238354142,5.0836735085,80.0000000000,15.8951154500,0.9500000000,0.6080000000,250.0000000000,0,0
1918,80,20,1,80,75,5,0,0,0,0,75,75,0.0233952666,5.0602782419,80.0000000000,15.8937103849,0.9375000000,0.6000000000,250.0000000000,0,0
1919,80,20,1,80,75,5,0,0,0,0,75,75,0.0233952666,5.0368829754,80.0000000000,15.8937103849,0.9375000000,0.6000000000,250.0000000000,0,0
1920,79,21,1,80,0,80,0,0,0,0,50,50,0.0150248454,5.0218581300,1.0000000000,0.0000000000,0.0000000000,0.4000000000,0.0000000000,0,0
1921,78,22,1,78,75,3,0,1,79,232,75,75,0.0269689695,4.9948891605,78.0000000000,15.8937022085,0.9615384615,0.6632000000,226.1761158022,0,0
1922,78,22,1,78,74,4,0,0,0,0,74,74,0.0227056979,4.9721834626,78.0000000000,15.8922620435,0.9487179487,0.5920000000,250.0000000000,0,0
1923,78,22,1,78,74,4,0,0,0,0,74,74,0.0227056979,4.9494777648,78.0000000000,15.8922620435,0.9487179487,0.5920000000,250.0000000000,0,0
1924,78,22,1,78,74,4,0,0,0,0,74,74,0.0227056979,4.9267720669,78.0000000000,15.8922620435,0.9487179487,0.5920000000,250.0000000000,0,0
1925,78,22,1,78,74,4,0,0,0,0,74,74,0.0227056979,4.9040663690,78.0000000000,15.8922620435,0.9487179487,0.5920000000,250.0000000000,0,0
1926,78,22,1,78,74,4,0,0,0,0,74,74,0.0227056979,4.8813606711,78.0000000000,15.8922620435,0.9487179487,0.5920000000,250.0000000000,0,0
1927,78,22,1,78,74,4,0,0,0,0,74,74,0.0227056979,4.8586549732,78.0000000000,15.8922620435,0.9487179487,0.5920000000,250.0000000000,0,0
1928,78,22,1,78,74,4,0,0,0,0,74,74,0.0227056979,4.8359492753,78.0000000000,15.8922620435,0.9487179487,0.5920000000,250.0000000000,0,0
1929,78,22,1,78,74,4,0,0,0,0,74,74,0.0227056979,4.8132435774,78.0000000000,15.8922620435,0.9487179487,0.5920000000,250.0000000000,0,0
1930,78,22,1,78,74,4,0,0,0,0,74,74,0.0227056979,4.7905378795,78.0000000000,15.8922620435,0.9487179487,0.5920000000,250.0000000000,0,0
1931,78,22,1,78,74,4,0,0,0,0,74,74,0.0227056979,4.7678321816,78.0000000000,15.8922620435,0.9487179487,0.5920000000,250.0000000000,0,0
1932,78,22,1,78,74,4,0,0,0,0,74,74,0.0227056979,4.7451264837,78.0000000000,15.8922620435,0.9487179487,0.5920000000,250.0000000000,0,0
1933,78,22,1,78,74,4,0,0,0,0,74,74,0.0227056979,4.7224207858,78.0000000000,15.8922620435,0.9487179487,0.5920000000,250.0000000000,0,0
1934,78,22,1,78,74,4,0,0,0,0,74,74,0.0227056979,4.6997150879,78.0000000000,15.8922620435,0.9487179487,0.5920000000,250.0000000000,0,0
1935,77,23,1,78,0,78,0,0,0,0,73,73,0.0224448004,4.6772702875,1.0000000000,0.0000000000,0.0000000000,0.5840000000,0.0000000000,0,0
1936,76,24,1,76,73,3,0,1,78,227,73,73,0.0226982724,4.6545720151,76.0000000000,15.8906461406,0.9605263158,0.6464000000,225.8663366337,0,0
1937,76,24,1,76,72,4,0,0,0,0,72,72,0.0188762748,4.6356957404,76.0000000000,15.8891243488,0.9473684211,0.5760000000,250.0000000000,0,0
1938,76,24,1,76,72,4,0,0,0,0,72,72,0.0188762748,4.6168194656,76.0000000000,15.8891243488,0.9473684211,0.5760000000,250.0000000000,0,0
1939,76,24,1,76,71,5,0,0,0,0,71,71,0.0185936604,4.5982258053,76.0000000000,15.8875587734,0.9342105263,0.5680000000,250.0000000000,0,0
1940,76,24,1,76,71,5,0,0,0,0,71,71,0.0185936604,4.5796321449,76.0000000000,15.8875587734,0.9342105263,0.5680000000,250.0000000000,0,0
1941,76,24,1,76,71,5,0,0,0,0,71,71,0.0185936604,4.5610384846,76.0000000000,15.8875587734,0.9342105263,0.5680000000,250.0000000000,0,0
1942,76,24,1,76,71,5,0,0,0,0,71,71,0.0185936604,4.5424448242,76.0000000000,15.8875587734,0.9342105263,0.5680000000,250.0000000000,0,0
1943,76,24,1,76,71,5,0,0,0,0,71,71,0.0185936604,4.5238511639,76.0000000000,15.8875587734,0.9342105263,0.5680000000,250.0000000000,0,0
1944,76,24,1,76,71,5,0,0,0,0,71,71,0.0185936604,4.5052575035,76.0000000000,15.8875587734,0.9342105263,0.5680000000,250.0000000000,0,0
1945,76,24,1,76,71,5,0,0,0,0,71,71,0.0185936604,4.4866638432,76.0000000000,15.8875587734,0.9342105263,0.5680000000,250.0000000000,0,0
1946,76,24,1,76,71,5,0,0,0,0,71,71,0.0185936604,4.4680701828,76.0000000000,15.8875587734,0.9342105263,0.5680000000,250.0000000000,0,0
1947,76,24,1,76,71,5,0,0,0,0,71,71,0.0185936604,4.4494765225,76.0000000000,15.8875587734,0.9342105263,0.5680000000,250.0000000000,0,0
1948,76,24,1,76,71,5,0,0,0,0,71,71,0.0185936604,4.4308828621,76.0000000000,15.8875587734,0.9342105263,0.5680000000,250.0000000000,0,0
1949,76,24,1,76,71,5,0,0,0,0,71,71,0.0185936604,4.4122892018,76.0000000000,15.8875587734,0.9342105263,0.5680000000,250.0000000000,0,0
1950,76,24,1,76,71,5,0,0,0,0,71,71,0.0185936604,4.3936955414,76.0000000000,15.8875587734,0.9342105263,0.5680000000,250.0000000000,0,0
1951,73,27,1,73,71,2,0,1,74,216,71,71,0.0244925936,4.3692029478,73.0000000000,15.8876643555,0.9726027397,0.6272000000,226.4030612245,0,0
1952,73,27,1,73,71,2,0,0,0,0,71,71,0.0208432748,4.3483596730,73.0000000000,15.8876643555,0.9726027397,0.5680000000,250.0000000000,0,0
1953,73,27,1,73,71,2,0,0,0,0,71,71,0.0208432748,4.3275163982,73.0000000000,15.8876643555,0.9726027397,0.5680000000,250.0000000000,0,0
1954,73,27,1,73,71,2,0,0,0,0,71,71,0.0208432748,4.3066731233,73.0000000000,15.8876643555,0.9726027397,0.5680000000,250.0000000000,0,0
1955,73,27,1,73,71,2,0,0,0,0,71,71,0.0208432748,4.2858298485,73.0000000000,15.8876643555,0.9726027397,0.5680000000,250.0000000000,0,0
1956,73,27,1,73,71,2,0,0,0,0,71,71,0.0208432748,4.2649865737,73.0000000000,15.8876643555,0.9726027397,0.5680000000,250.0000000000,0,0
1957,73,27,1,73,71,2,0,0,0,0,71,71,0.0208432748,4.2441432989,73.0000000000,15.8876643555,0.9726027397,0.5680000000,250.0000000000,0,0
1958,73,27,1,73,71,2,0,0,0,0,71,71,0.0208432748,4.2233000240,73.0000000000,15.8876643555,0.9726027397,0.5680000000,250.0000000000,0,0
1959,73,27,1,73,71,2,0,0,0,0,71,71,0.0208432748,4.2024567492,73.0000000000,15.8876643555,0.9726027397,0.5680000000,250.0000000000,0,0
1960,73,27,1,73,71,2,0,0,0,0,71,71,0.0208432748,4.1816134744,73.0000000000,15.8876643555,0.9726027397,0.5680000000,250.0000000000,0,0
1961,72,28,1,73,0,73,0,0,0,0,9,9,0.0026668505,4.1789466238,1.0000000000,0.0000000000,0.0000000000,0.0720000000,0.0000000000,0,0
1962,72,28,1,72,70,2,0,0,0,0,70,70,0.0206264388,4.1583201850,72.0000000000,15.8860448739,0.9722222222,0.5600000000,250.0000000000,1,0
1963,72,28,1,72,70,2,0,0,0,0,70,70,0.0206264388,4.1376937462,72.0000000000,15.8860448739,0.9722222222,0.5600000000,250.0000000000,0,0
1964,72,28,1,72,70,2,0,0,0,0,70,70,0.0206264388,4.1170673073,72.0000000000,15.8860448739,0.9722222222,0.5600000000,250.0000000000,0,0
1965,72,28,1,72,69,3,0,0,0,0,69,69,0.0204092658,4.0966580415,72.0000000000,15.8843903721,0.9583333333,0.5520000000,250.0000000000,0,0
1966,69,31,2,69,69,0,0,1,71,272,69,69,0.0203065042,4.0763515373,34.5000000000,15.7683548252,1.0000000000,0.6088000000,226.6754270696,0,0
1967,69,31,2,69,69,0,0,0,0,0,69,69,0.0164299535,4.0599215838,34.5000000000,15.7683548252,1.0000000000,0.5520000000,250.0000000000,0,0
1968,69,31,2,69,69,0,0,0,0,0,69,69,0.0164299535,4.0434916303,34.5000000000,15.7683548252,1.0000000000,0.5520000000,250.0000000000,0,0
1969,69,31,2,69,69,0,0,0,0,0,69,69,0.0164299535,4.0270616768,34.5000000000,15.7683548252,1.0000000000,0.5520000000,250.0000000000,0,0
1970,69,31,2,69,69,0,0,0,0,0,69,69,0.0164299535,4.0106317233,34.5000000000,15.7683548252,1.0000000000,0.5520000000,250.0000000000,0,0
1971,69,31,2,69,69,0,0,0,0,0,69,69,0.0164299535,3.9942017698,34.5000000000,15.7683548252,1.0000000000,0.5520000000,250.0000000000,0,0
1972,69,31,2,69,69,0,0,0,0,0,69,69,0.0164299535,3.9777718163,34.5000000000,15.7683548252,1.0000000000,0.5520000000,250.0000000000,0,0
1973,69,31,2,69,69,0,0,0,0,0,69,69,0.0164299535,3.9613418628,34.5000000000,15.7683548252,1.0000000000,0.5520000000,250.0000000000,0,0
1974,69,31,2,69,69,0,0,0,0,0,69,69,0.0164299535,3.9449119094,34.5000000000,15.7683548252,1.0000000000,0.5520000000,250.0000000000,0,0
1975,69,31,2,69,69,0,0,0,0,0,69,69,0.0164299535,3.9284819559,34.5000000000,15.7683548252,1.0000000000,0.5520000000,250.0000000000,0,0
1976,68,32,2,69,23,46,0,0,0,0,29,29,0.0068559987,3.9216259571,12.0000000000,15.6524448685,0.3333333333,0.2320000000,198.2758620690,0,0
1977,68,32,2,68,68,0,0,0,0,0,68,68,0.0214794105,3.9001465466,34.0000000000,15.7650807135,1.0000000000,0.5440000000,250.0000000000,1,0
1978,68,32,2,68,67,1,0,0,0,0,67,67,0.0212146106,3.8789319360,34.0000000000,15.7615687931,0.9852941176,0.5360000000,250.0000000000,0,0
1979,68,32,2,68,67,1,0,0,0,0,67,67,0.0212146106,3.8577173255,34.0000000000,15.7615687931,0.9852941176,0.5360000000,250.0000000000,0,0
1980,68,32,2,68,66,2,0,0,0,0,66,66,0.0209683895,3.8367489360,34.0000000000,15.7579511935,0.9705882353,0.5280000000,250.0000000000,0,0
1981,68,32,2,68,66,2,0,1,70,266,66,66,0.0210595325,3.8156894035,34.0000000000,15.7579008011,0.9705882353,0.5840000000,226.0273972603,0,0
1982,68,32,2,68,66,2,0,0,0,0,66,66,0.0171146975,3.7985747060,34.0000000000,15.7579008011,0.9705882353,0.5280000000,250.0000000000,0,0
1983,68,32,2,68,66,2,0,0,0,0,66,66,0.0171146975,3.7814600085,34.0000000000,15.7579008011,0.9705882353,0.5280000000,250.0000000000,0,0
1984,68,32,2,68,66,2,0,0,0,0,66,66,0.0171146975,3.7643453110,34.0000000000,15.7579008011,0.9705882353,0.5280000000,250.0000000000,0,0
1985,68,32,2,68,66,2,0,0,0,0,66,66,0.0171146975,3.7472306135,34.0000000000,15.7579008011,0.9705882353,0.5280000000,250.0000000000,0,0
1986,68,32,2,68,66,2,0,0,0,0,66,66,0.0171146975,3.7301159160,34.0000000000,15.7579008011,0.9705882353,0.5280000000,250.0000000000,0,0
1987,68,32,2,68,66,2,0,0,0,0,66,66,0.0171146975,3.7130012185,34.0000000000,15.7579008011,0.9705882353,0.5280000000,250.0000000000,0,0
1988,68,32,2,68,66,2,0,0,0,0,66,66,0.0171146975,3.6958865210,34.0000000000,15.7579008011,0.9705882353,0.5280000000,250.0000000000,0,0
1989,68,32,2,68,66,2,0,0,0,0,66,66,0.0171146975,3.6787718236,34.0000000000,15.7579008011,0.9705882353,0.5280000000,250.0000000000,0,0
1990,68,32,2,68,66,2,0,0,0,0,66,66,0.0171146975,3.6616571261,34.0000000000,15.7579008011,0.9705882353,0.5280000000,250.0000000000,0,0
1991,68,32,2,68,66,2,0,0,0,0,66,66,0.0171146975,3.6445424286,34.0000000000,15.7579008011,0.9705882353,0.5280000000,250.0000000000,0,0
1992,68,32,2,68,66,2,0,0,0,0,66,66,0.0171146975,3.6274277311,34.0000000000,15.7579008011,0.9705882353,0.5280000000,250.0000000000,0,0
1993,68,32,2,68,66,2,0,0,0,0,66,66,0.0171146975,3.6103130336,34.0000000000,15.7579008011,0.9705882353,0.5280000000,250.0000000000,0,0
1994,68,32,2,68,66,2,0,0,0,0,66,66,0.0171146975,3.5931983361,34.0000000000,15.7579008011,0.9705882353,0.5280000000,250.0000000000,0,0
1995,68,32,2,68,66,2,0,0,0,0,66,66,0.0171146975,3.5760836386,34.0000000000,15.7579008011,0.9705882353,0.5280000000,250.0000000000,0,0
1996,67,33,1,67,66,1,0,1,69,200,66,66,0.0245860504,3.5514975882,67.0000000000,15.8791663153,0.9850746269,0.5832000000,226.3374485597,0,0
1997,67,33,1,67,66,1,0,0,0,0,66,66,0.0210083754,3.5304892128,67.0000000000,15.8791663153,0.9850746269,0.5280000000,250.0000000000,0,0
1998,67,33,1,67,66,1,0,0,0,0,66,66,0.0210083754,3.5094808375,67.0000000000,15.8791663153,0.9850746269,0.5280000000,250.0000000000,0,0
1999,67,33,1,67,66,1,0,0,0,0,66,66,0.0210083754,3.4884724621,67.0000000000,15.8791663153,0.9850746269,0.5280000000,250.0000000000,0,0
2000,67,33,1,67,66,1,0,0,0,0,66,66,0.0210083754,3.4674640868,67.0000000000,15.8791663153,0.9850746269,0.5280000000,250.0000000000,0,0
2001,67,33,1,67,66,1,0,0,0,0,66,66,0.0210083754,3.4464557114,67.0000000000,15.8791663153,0.9850746269,0.5280000000,250.0000000000,0,0
2002,67,33,1,67,66,1,0,0,0,0,66,66,0.0210083754,3.4254473361,67.0000000000,15.8791663153,0.9850746269,0.5280000000,250.0000000000,0,0
2003,67,33,1,67,66,1,0,0,0,0,66,66,0.0210083754,3.4044389607,67.0000000000,15.8791663153,0.9850746269,0.5280000000,250.0000000000,0,0
2004,67,33,1,67,66,1,0,0,0,0,66,66,0.0210083754,3.3834305854,67.0000000000,15.8791663153,0.9850746269,0.5280000000,250.0000000000,0,0
2005,67,33,1,67,66,1,0,0,0,0,66,66,0.0210083754,3.3624222100,67.0000000000,15.8791663153,0.9850746269,0.5280000000,250.0000000000,0,0
2006,67,33,1,67,66,1,0,0,0,0,66,66,0.0210083754,3.3414138347,67.0000000000,15.8791663153,0.9850746269,0.5280000000,250.0000000000,0,0
2007,67,33,1,67,66,1,0,0,0,0,66,66,0.0210083754,3.3204054593,67.0000000000,15.8791663153,0.9850746269,0.5280000000,250.0000000000,0,0
2008,67,33,1,67,66,1,0,0,0,0,66,66,0.0210083754,3.2993970840,67.0000000000,15.8791663153,0.9850746269,0.5280000000,250.0000000000,0,0
2009,67,33,1,67,66,1,0,0,0,0,66,66,0.0210083754,3.2783887086,67.0000000000,15.8791663153,0.9850746269,0.5280000000,250.0000000000,0,0
2010,67,33,1,67,66,1,0,0,0,0,66,66,0.0210083754,3.2573803333,67.0000000000,15.8791663153,0.9850746269,0.5280000000,250.0000000000,0,0
2011,66,34,1,66,66,0,0,1,67,195,66,66,0.0246445798,3.2327357535,66.0000000000,15.8791746709,1.0000000000,0.5816000000,226.9601100413,0,0
2012,66,34,1,66,66,0,0,0,0,0,66,66,0.0211358981,3.2115998554,66.0000000000,15.8791746709,1.0000000000,0.5280000000,250.0000000000,0,0
2013,66,34,1,66,66,0,0,0,0,0,66,66,0.0211358981,3.1904639574,66.0000000000,15.8791746709,1.0000000000,0.5280000000,250.0000000000,0,0
2014,66,34,1,66,66,0,0,0,0,0,66,66,0.0211358981,3.1693280593,66.0000000000,15.8791746709,1.0000000000,0.5280000000,250.0000000000,0,0
2015,66,34,1,66,66,0,0,0,0,0,66,66,0.0211358981,3.1481921612,66.0000000000,15.8791746709,1.0000000000,0.5280000000,250.0000000000,0,0
2016,66,34,1,66,66,0,0,0,0,0,66,66,0.0211358981,3.1270562631,66.0000000000,15.8791746709,1.0000000000,0.5280000000,250.0000000000,0,0
2017,65,35,1,66,0,66,0,0,0,0,65,65,0.0211348435,3.1059214196,1.0000000000,0.0000000000,0.0000000000,0.5200000000,0.0000000000,0,0
2018,65,35,1,65,65,0,0,0,0,0,65,65,0.0194233717,3.0864980479,65.0000000000,15.8772698814,1.0000000000,0.5200000000,250.0000000000,1,0
2019,65,35,1,65,65,0,0,0,0,0,65,65,0.0194233717,3.0670746762,65.0000000000,15.8772698814,1.0000000000,0.5200000000,250.0000000000,0,0
2020,65,35,1,65,65,0,0,0,0,0,65,65,0.0194233717,3.0476513046,65.0000000000,15.8772698814,1.0000000000,0.5200000000,250.0000000000,0,0
2021,65,35,1,65,65,0,0,0,0,0,65,65,0.0194233717,3.0282279329,65.0000000000,15.8772698814,1.0000000000,0.5200000000,250.0000000000,0,0
2022,65,35,1,65,65,0,0,0,0,0,65,65,0.0194233717,3.0088045612,65.0000000000,15.8772698814,1.0000000000,0.5200000000,250.0000000000,0,0
2023,65,35,1,65,65,0,0,0,0,0,65,65,0.0194233717,2.9893811895,65.0000000000,15.8772698814,1.0000000000,0.5200000000,250.0000000000,0,0
2024,65,35,1,65,64,1,0,0,0,0,64,64,0.0190588786,2.9703223109,65.0000000000,15.8753452355,0.9846153846,0.5120000000,250.0000000000,0,0
2025,65,35,1,65,64,1,0,0,0,0,64,64,0.0190588786,2.9512634323,65.0000000000,15.8753452355,0.9846153846,0.5120000000,250.0000000000,0,0
2026,65,35,1,65,63,2,0,1,66,192,63,63,0.0198031969,2.9314602354,65.0000000000,15.8732778466,0.9692307692,0.5568000000,226.2931034483,0,0
2027,65,35,1,65,63,2,0,0,0,0,63,63,0.0167309879,2.9147292475,65.0000000000,15.8732778466,0.9692307692,0.5040000000,250.0000000000,0,0
2028,65,35,1,65,63,2,0,0,0,0,63,63,0.0167309879,2.8979982595,65.0000000000,15.8732778466,0.9692307692,0.5040000000,250.0000000000,0,0
2029,65,35,1,65,63,2,0,0,0,0,63,63,0.0167309879,2.8812672716,65.0000000000,15.8732778466,0.9692307692,0.5040000000,250.0000000000,0,0
2030,65,35,1,65,62,3,0,0,0,0,62,62,0.0164962926,2.8647709790,65.0000000000,15.8712304826,0.9538461538,0.4960000000,250.0000000000,0,0
2031,65,35,1,65,62,3,0,0,0,0,62,62,0.0164962926,2.8482746864,65.0000000000,15.8712304826,0.9538461538,0.4960000000,250.0000000000,0,0
2032,65,35,1,65,62,3,0,0,0,0,62,62,0.0164962926,2.8317783938,65.0000000000,15.8712304826,0.9538461538,0.4960000000,250.0000000000,0,0
2033,65,35,1,65,62,3,0,0,0,0,62,62,0.0164962926,2.8152821012,65.0000000000,15.8712304826,0.9538461538,0.4960000000,250.0000000000,0,0
2034,65,35,1,65,62,3,0,0,0,0,62,62,0.0164962926,2.7987858086,65.0000000000,15.8712304826,0.9538461538,0.4960000000,250.0000000000,0,0
2035,65,35,1,65,62,3,0,0,0,0,62,62,0.0164962926,2.7822895160,65.0000000000,15.8712304826,0.9538461538,0.4960000000,250.0000000000,0,0
2036,65,35,1,65,62,3,0,0,0,0,62,62,0.0164962926,2.7657932234,65.0000000000,15.8712304826,0.9538461538,0.4960000000,250.0000000000,0,0
2037,65,35,1,65,62,3,0,0,0,0,62,62,0.0164962926,2.7492969308,65.0000000000,15.8712304826,0.9538461538,0.4960000000,250.0000000000,0,0
2038,64,36,1,65,0,65,0,0,0,0,10,10,0.0026142911,2.7466826397,1.0000000000,0.0000000000,0.0000000000,0.0800000000,0.0000000000,0,0
2039,64,36,1,64,60,4,0,0,0,0,60,60,0.0154184936,2.7312641461,64.0000000000,15.8668954628,0.9375000000,0.4800000000,250.0000000000,1,0
2040,64,36,1,64,60,4,0,0,0,0,60,60,0.0154184936,2.7158456526,64.0000000000,15.8668954628,0.9375000000,0.4800000000,250.0000000000,0,0
2041,64,36,1,64,60,4,0,1,65,189,60,60,0.0204646881,2.6953809645,64.0000000000,15.8669921927,0.9375000000,0.5320000000,225.5639097744,0,0
2042,64,36,1,64,60,4,0,0,0,0,60,60,0.0172678286,2.6781131359,64.0000000000,15.8669921927,0.9375000000,0.4800000000,250.0000000000,0,0
2043,64,36,1,64,60,4,0,0,0,0,60,60,0.0172678286,2.6608453074,64.0000000000,15.8669921927,0.9375000000,0.4800000000,250.0000000000,0,0
2044,64,36,1,64,60,4,0,0,0,0,60,60,0.0172678286,2.6435774788,64.0000000000,15.8669921927,0.9375000000,0.4800000000,250.0000000000,0,0
2045,64,36,1,64,59,5,0,0,0,0,59,59,0.0169478607,2.6266296181,64.0000000000,15.8647311734,0.9218750000,0.4720000000,250.0000000000,0,0
2046,64,36,1,64,59,5,0,0,0,0,59,59,0.0169478607,2.6096817574,64.0000000000,15.8647311734,0.9218750000,0.4720000000,250.0000000000,0,0
2047,64,36,1,64,58,6,0,0,0,0,58,58,0.0167247958,2.5929569616,64.0000000000,15.8623949807,0.9062500000,0.4640000000,250.0000000000,0,0
2048,64,36,1,64,58,6,0,0,0,0,58,58,0.0167247958,2.5762321657,64.0000000000,15.8623949807,0.9062500000,0.4640000000,250.0000000000,0,0
2049,64,36,1,64,58,6,0,0,0,0,58,58,0.0167247958,2.5595073699,64.0000000000,15.8623949807,0.9062500000,0.4640000000,250.0000000000,0,0
2050,64,36,1,64,58,6,0,0,0,0,58,58,0.0167247958,2.5427825741,64.0000000000,15.8623949807,0.9062500000,0.4640000000,250.0000000000,0,0
2051,63,37,1,64,0,64,0,0,0,0,32,32,0.0091354148,2.5336471592,1.0000000000,0.0000000000,0.0000000000,0.2560000000,0.0000000000,0,0
2052,63,37,1,63,57,6,0,0,0,0,57,57,0.0172381234,2.5164090358,63.0000000000,15.8599904839,0.9047619048,0.4560000000,250.0000000000,1,0
2053,63,37,1,63,57,6,0,0,0,0,57,57,0.0172381234,2.4991709124,63.0000000000,15.8599904839,0.9047619048,0.4560000000,250.0000000000,0,0
2054,63,37,1,63,57,6,0,0,0,0,57,57,0.0172381234,2.4819327889,63.0000000000,15.8599904839,0.9047619048,0.4560000000,250.0000000000,0,0
2055,63,37,1,63,57,6,0,0,0,0,57,57,0.0172381234,2.4646946655,63.0000000000,15.8599904839,0.9047619048,0.4560000000,250.0000000000,0,0
2056,59,41,5,59,57,2,0,1,65,412,57,57,0.0175430414,2.4471516241,11.8000000000,15.2984378733,0.9661016949,0.5080000000,224.4094488189,0,0
2057,59,41,5,59,57,2,0,0,0,0,57,57,0.0121701844,2.4349814397,11.8000000000,15.2984378733,0.9661016949,0.4560000000,250.0000000000,0,0
2058,59,41,5,59,57,2,0,0,0,0,57,57,0.0121701844,2.4228112552,11.8000000000,15.2984378733,0.9661016949,0.4560000000,250.0000000000,0,0
2059,59,41,5,59,57,2,0,0,0,0,57,57,0.0121701844,2.4106410708,11.8000000000,15.2984378733,0.9661016949,0.4560000000,250.0000000000,0,0
2060,59,41,5,59,57,2,0,0,0,0,57,57,0.0121701844,2.3984708864,11.8000000000,15.2984378733,0.9661016949,0.4560000000,250.0000000000,0,0
2061,59,41,5,59,57,2,0,0,0,0,57,57,0.0121701844,2.3863007019,11.8000000000,15.2984378733,0.9661016949,0.4560000000,250.0000000000,0,0
2062,59,41,5,59,57,2,0,0,0,0,57,57,0.0121701844,2.3741305175,11.8000000000,15.2984378733,0.9661016949,0.4560000000,250.0000000000,0,0
2063,59,41,5,59,57,2,0,0,0,0,57,57,0.0121701844,2.3619603331,11.8000000000,15.2984378733,0.9661016949,0.4560000000,250.0000000000,0,0
2064,59,41,5,59,57,2,0,0,0,0,57,57,0.0121701844,2.3497901486,11.8000000000,15.2984378733,0.9661016949,0.4560000000,250.0000000000,0,0
2065,59,41,5,59,57,2,0,0,0,0,57,57,0.0121701844,2.3376199642,11.8000000000,15.2984378733,0.9661016949,0.4560000000,250.0000000000,0,0
2066,59,41,5,59,57,2,0,0,0,0,57,57,0.0121701844,2.3254497798,11.8000000000,15.2984378733,0.9661016949,0.4560000000,250.0000000000,0,0
2067,59,41,5,59,56,3,0,0,0,0,56,56,0.0119368932,2.3135128865,11.8000000000,15.2859065516,0.9491525424,0.4480000000,250.0000000000,0,0
2068,59,41,5,59,56,3,0,0,0,0,56,56,0.0119368932,2.3015759933,11.8000000000,15.2859065516,0.9491525424,0.4480000000,250.0000000000,0,0
2069,59,41,5,59,56,3,0,0,0,0,56,56,0.0119368932,2.2896391000,11.8000000000,15.2859065516,0.9491525424,0.4480000000,250.0000000000,0,0
2070,59,41,5,59,56,3,0,0,0,0,56,56,0.0119368932,2.2777022068,11.8000000000,15.2859065516,0.9491525424,0.4480000000,250.0000000000,0,0
2071,56,44,5,56,56,0,0,1,61,383,56,56,0.0176927194,2.2600094874,11.2000000000,15.2859197302,1.0000000000,0.4968000000,225.4428341385,0,0
2072,56,44,5,56,56,0,0,0,0,0,56,56,0.0125892666,2.2474202208,11.2000000000,15.2859197302,1.0000000000,0.4480000000,250.0000000000,0,0
2073,56,44,5,56,56,0,0,0,0,0,56,56,0.0125892666,2.2348309541,11.2000000000,15.2859197302,1.0000000000,0.4480000000,250.0000000000,0,0
2074,56,44,5,56,55,1,0,0,0,0,55,55,0.0123788950,2.2224520591,11.2000000000,15.2729331335,0.9821428571,0.4400000000,250.0000000000,0,0
2075,56,44,5,56,55,1,0,0,0,0,55,55,0.0123788950,2.2100731640,11.2000000000,15.2729331335,0.9821428571,0.4400000000,250.0000000000,0,0
2076,56,44,5,56,55,1,0,0,0,0,55,55,0.0123788950,2.1976942690,11.2000000000,15.2729331335,0.9821428571,0.4400000000,250.0000000000,0,0
2077,56,44,5,56,55,1,0,0,0,0,55,55,0.0123788950,2.1853153739,11.2000000000,15.2729331335,0.9821428571,0.4400000000,250.0000000000,0,0
2078,56,44,5,56,55,1,0,0,0,0,55,55,0.0123788950,2.1729364789,11.2000000000,15.2729331335,0.9821428571,0.4400000000,250.0000000000,0,0
2079,56,44,5,56,55,1,0,0,0,0,55,55,0.0123788950,2.1605575839,11.2000000000,15.2729331335,0.9821428571,0.4400000000,250.0000000000,0,0
2080,56,44,5,56,55,1,0,0,0,0,55,55,0.0123788950,2.1481786888,11.2000000000,15.2729331335,0.9821428571,0.4400000000,250.0000000000,0,0
2081,56,44,5,56,55,1,0,0,0,0,55,55,0.0123788950,2.1357997938,11.2000000000,15.2729331335,0.9821428571,0.4400000000,250.0000000000,0,0
2082,56,44,5,56,55,1,0,0,0,0,55,55,0.0123788950,2.1234208987,11.2000000000,15.2729331335,0.9821428571,0.4400000000,250.0000000000,0,0
