Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
386,100,0,2,100,100,0,0,102,394,101,101,0.0332537071,36.5096054701,50.0000000000,21.4406407332,1.0000000000,0.8896000000,224.8201438849
387,100,0,2,100,100,0,0,102,394,101,101,0.0310148107,36.4785906594,50.0000000000,21.4407306163,1.0000000000,0.8896000000,224.8201438849
388,100,0,1,100,100,0,0,101,297,100,100,0.0324974764,36.4460931829,100.0000000000,15.9207316470,1.0000000000,0.8808000000,227.0663033606
389,100,0,15,100,100,0,0,114,1655,110,110,0.0487712228,36.3973219601,6.6666666667,21.4405862761,1.0000000000,0.9712000000,205.9308072488
390,100,0,1,100,100,0,0,101,297,100,100,0.0386813257,36.3586406344,100.0000000000,15.9205874863,1.0000000000,0.8808000000,227.0663033606
391,100,0,1,100,100,0,0,101,297,100,100,0.0391965338,36.3194441006,100.0000000000,15.9208433420,1.0000000000,0.8808000000,227.0663033606
392,100,0,1,100,100,0,0,101,297,100,100,0.0305915093,36.2888525914,100.0000000000,15.9205971140,1.0000000000,0.8808000000,227.0663033606
393,100,0,1,100,100,0,0,101,297,100,100,0.0389886538,36.2498639375,100.0000000000,15.9208444747,1.0000000000,0.8808000000,227.0663033606
394,100,0,2,100,100,0,0,102,394,101,101,0.0362122065,36.2136517310,50.0000000000,19.6807927153,1.0000000000,0.8896000000,224.8201438849
395,100,0,1,100,100,0,0,101,297,100,100,0.0369013478,36.1767503832,100.0000000000,15.9208307162,1.0000000000,0.8808000000,227.0663033606
396,100,0,1,100,100,0,0,101,297,100,100,0.0323556381,36.1443947451,100.0000000000,15.9205949318,1.0000000000,0.8808000000,227.0663033606
397,100,0,1,100,100,0,0,101,297,100,100,0.0370895643,36.1073051808,100.0000000000,15.9207106889,1.0000000000,0.8808000000,227.0663033606
398,100,0,1,100,100,0,0,101,297,100,100,0.0313934016,36.0759117792,100.0000000000,15.9206365989,1.0000000000,0.8808000000,227.0663033606
399,100,0,11,100,100,0,0,111,1267,109,109,0.0438026586,36.0321091206,9.0909090909,22.8006640986,1.0000000000,0.9608000000,208.1598667777
400,100,0,1,100,100,0,0,101,297,100,100,0.0370498914,35.9950592292,100.0000000000,15.9207533966,1.0000000000,0.8808000000,227.0663033606
401,100,0,2,100,100,0,0,102,394,101,101,0.0304701515,35.9645890777,50.0000000000,20.9606759844,1.0000000000,0.8896000000,224.8201438849
402,100,0,1,100,100,0,0,101,297,100,100,0.0383274336,35.9262616442,100.0000000000,15.9208313135,1.0000000000,0.8808000000,227.0663033606
403,100,0,2,100,100,0,0,102,394,100,100,0.0323900387,35.8938716054,50.0000000000,15.8405877563,1.0000000000,0.8816000000,226.8602540835
404,100,0,2,100,100,0,0,102,394,101,101,0.0312539607,35.8626176447,50.0000000000,21.0406819230,1.0000000000,0.8896000000,224.8201438849
405,100,0,1,100,100,0,0,101,297,100,100,0.0330167188,35.8296009260,100.0000000000,15.9206768269,1.0000000000,0.8808000000,227.0663033606
406,100,0,2,100,100,0,0,102,394,101,101,0.0317476137,35.7978533123,50.0000000000,20.8806387004,1.0000000000,0.8896000000,224.8201438849
407,100,0,2,100,100,0,0,102,394,101,101,0.0316582535,35.7661950588,50.0000000000,18.3206248191,1.0000000000,0.8896000000,224.8201438849
408,100,0,2,100,100,0,0,102,394,101,101,0.0320696760,35.7341253828,50.0000000000,22.8806399218,1.0000000000,0.8896000000,224.8201438849
409,100,0,10,100,100,0,0,109,1170,105,105,0.0411457913,35.6929795914,10.0000000000,21.5206089033,1.0000000000,0.9272000000,215.7031924072
410,100,0,1,100,100,0,0,101,297,100,100,0.0370486141,35.6559309773,100.0000000000,15.9208339969,1.0000000000,0.8808000000,227.0663033606
411,100,0,1,100,100,0,0,101,297,100,100,0.0382277467,35.6177032306,100.0000000000,15.9207801806,1.0000000000,0.8808000000,227.0663033606
412,100,0,1,100,100,0,0,101,297,100,100,0.0360657911,35.5816374395,100.0000000000,15.9205443948,1.0000000000,0.8808000000,227.0663033606
413,100,0,1,100,100,0,0,101,297,100,100,0.0369104010,35.5447270385,100.0000000000,15.9205865459,1.0000000000,0.8808000000,227.0663033606
414,100,0,1,100,100,0,0,101,297,100,100,0.0337935629,35.5109334756,100.0000000000,15.9207398053,1.0000000000,0.8808000000,227.0663033606
415,100,0,1,100,100,0,0,101,297,100,100,0.0410396857,35.4698937899,100.0000000000,15.9206000274,1.0000000000,0.8808000000,227.0663033606
416,100,0,1,100,100,0,0,101,297,100,100,0.0324974764,35.4373963135,100.0000000000,15.9207316470,1.0000000000,0.8808000000,227.0663033606
417,100,0,2,100,100,0,0,102,394,101,101,0.0322366500,35.4051596635,50.0000000000,18.7206530960,1.0000000000,0.8896000000,224.8201438849
418,100,0,3,100,100,0,0,103,491,101,101,0.0320777397,35.3730819238,33.3333333333,19.9206313899,1.0000000000,0.8904000000,224.6181491465
